Hardness,Seed,Objective,ObjRatio,deter_feas,prob_feas,feas,surplus,Runtime,solutions
2,4,19642.145695998348,0.89913,1,1,[0.9978],[0.0478],328555.7246208191,[(328176.07474;[0.9976];[0.0476];20482.46559;1;1;[0.9978];[0.0478];19642.14570;100)]
2,1,21652.279183134884,0.99114,1,0,[0.6454],[-0.3046],612529.6077728271,"[(326957.47304;[0.649];[-0.301];22047.31879;1;0;[0.6454];[-0.3046];21652.27918;100),(530769.34004;[0.649];[-0.301];22047.31879;1;0;[0.6454];[-0.3046];21652.27918;100)]"
2,5,20013.54331697344,0.91613,1,1,[0.9946],[0.0446],338259.0346336365,"[(296171.39173;[0.5903];[-0.3597];18927.46514;1;0;[0.5891];[-0.3609];19092.71789;100),(337917.17887;[0.9951];[0.0451];19817.90029;1;1;[0.9946];[0.0446];20013.54332;200)]"
1,10,31483.817250702123,0.94352,1,0,[0.6088],[-0.3412],806187.3548030853,"[(312286.88240;[0.6022];[-0.3478];35385.99449;1;0;[0.6005];[-0.3495];30717.61332;100),(333314.45670;[0.5521];[-0.3979];35516.19377;1;0;[0.5496];[-0.4004];29343.04269;200),(347122.58673;[0.6097];[-0.3403];36928.38979;1;0;[0.6088];[-0.3412];31483.81725;400)]"
2,2,21424.177451263706,0.9807,1,0,[0.5836],[-0.3664],717657.3231220245,"[(370971.05503;[0.525];[-0.425];24795.10632;1;0;[0.5212];[-0.4288];20273.03297;100),(415454.00143;[0.5838];[-0.3662];24058.15033;1;0;[0.5836];[-0.3664];21424.17745;200)]"
2,6,19386.823845319752,0.88744,1,1,[0.9984],[0.0484],338076.32875442505,[(337747.78342;[0.9983];[0.0483];19301.53764;1;1;[0.9984];[0.0484];19386.82385;100)]
2,8,21449.69443457982,0.98187,1,0,[0.5999],[-0.3501],662354.127407074,"[(316589.43987;[0.6045];[-0.3455];23200.90155;1;0;[0.5999];[-0.3501];21449.69443;100),(569298.55371;[0.6045];[-0.3455];23200.90155;1;0;[0.5999];[-0.3501];21449.69443;100)]"
3,1,14924.836691715871,0.98905,1,0,[0.4971],[-0.4529],610701.7703056335,[(317065.15360;[0.4961];[-0.4539];15202.53560;1;0;[0.4971];[-0.4529];14924.83669;100)]
2,9,20289.279357861375,0.92875,1,0,[0.8686],[-0.0814],780809.0896606445,"[(322796.21029;[0.5012];[-0.4488];17341.45105;1;0;[0.4975];[-0.4525];16847.58113;100),(334399.20902;[0.5504];[-0.3996];17986.96049;1;0;[0.5448];[-0.4052];18128.18875;200),(355848.07158;[0.8704];[-0.0796];22358.00248;1;0;[0.8686];[-0.0814];20289.27936;400)]"
2,7,20833.007759331358,0.95364,1,0,[0.8727],[-0.0773],840484.8763942719,"[(319349.82443;[0.4507];[-0.4993];16438.97348;1;0;[0.4507];[-0.4993];16438.97348;100),(331619.99536;[0.5163];[-0.4337];19105.94738;1;0;[0.5163];[-0.4337];19105.94738;200),(354031.28147;[0.5629];[-0.3871];19886.00428;1;0;[0.5629];[-0.3871];19886.00428;400),(370295.54272;[0.8727];[-0.0773];20833.00776;1;0;[0.8727];[-0.0773];20833.00776;800)]"
2,10,20042.897112025836,0.91747,1,0,[0.541],[-0.409],778474.7560024261,"[(319995.85414;[0.5446];[-0.4054];24454.93609;1;0;[0.541];[-0.409];20042.89711;100),(341104.00057;[0.4904];[-0.4596];24637.45823;1;0;[0.4845];[-0.4655];19215.86215;200),(355130.63073;[0.5326];[-0.4174];25495.57079;1;0;[0.5324];[-0.4176];20586.40382;400)]"
3,2,14522.433558307725,0.96238,1,0,[0.4627],[-0.4873],712326.9000053406,"[(334804.83747;[0.4205];[-0.5295];17728.08757;1;0;[0.4209];[-0.5291];13874.35516;100),(365355.21913;[0.465];[-0.485];17270.02435;1;0;[0.4627];[-0.4873];14522.43356;200)]"
3,6,13399.310765605756,0.88795,1,1,[0.9955],[0.0455],297929.1274547577,[(297589.79392;[0.9951];[0.0451];13347.30594;1;1;[0.9955];[0.0455];13399.31077;100)]
3,3,14294.456940084763,0.94727,1,0,[0.4938],[-0.4562],712059.3736171722,"[(293219.96260;[0.4966];[-0.4534];14357.82514;1;0;[0.4938];[-0.4562];14294.45694;100),(472111.21202;[0.4966];[-0.4534];14357.82514;1;0;[0.4938];[-0.4562];14294.45694;100)]"
3,4,12544.23216449953,0.83129,1,0,[0.5774],[-0.3726],719862.4682426453,"[(300816.28442;[0.5852];[-0.3648];13451.41565;1;0;[0.5774];[-0.3726];12544.23216;100),(577252.78020;[0.5852];[-0.3648];13451.41565;1;0;[0.5774];[-0.3726];12544.23216;100)]"
3,5,12476.794224034616,0.82682,1,0,[0.6367],[-0.3133],692224.6768474579,"[(293668.88356;[0.4304];[-0.5196];12257.75408;1;0;[0.4337];[-0.5163];12224.92786;100),(312880.20468;[0.6279];[-0.3221];12367.54209;1;0;[0.6367];[-0.3133];12476.79422;200),(548239.82239;[0.6279];[-0.3221];12367.54209;1;0;[0.6367];[-0.3133];12476.79422;200)]"
3,8,14744.436810768811,0.97709,1,0,[0.4778],[-0.4722],600011.0807418823,"[(309744.70258;[0.4863];[-0.4637];15810.48053;1;0;[0.4778];[-0.4722];14744.43681;100),(599633.66151;[0.4863];[-0.4637];15810.48053;1;0;[0.4778];[-0.4722];14744.43681;100)]"
3,7,13965.08661343915,0.92545,1,0,[0.4804],[-0.4696],793831.5179347992,"[(304758.62646;[0.2708];[-0.6792];9070.94104;1;0;[0.2708];[-0.6792];9070.94104;100),(326142.11106;[0.3482];[-0.6018];11785.47452;1;0;[0.3482];[-0.6018];11785.47452;200),(339790.92646;[0.4362];[-0.5138];13515.74129;1;0;[0.4362];[-0.5138];13515.74129;400),(364681.37121;[0.4804];[-0.4696];13965.08661;1;0;[0.4804];[-0.4696];13965.08661;800)]"
3,9,13998.282961399864,0.92765,1,0,[0.4794],[-0.4706],647015.055179596,"[(331107.52535;[0.3522];[-0.5978];11678.34784;1;0;[0.3564];[-0.5936];10967.67166;100),(379265.72657;[0.4115];[-0.5385];12468.98016;1;0;[0.4132];[-0.5368];12420.22943;200),(393693.73202;[0.4825];[-0.4675];16327.43972;1;0;[0.4794];[-0.4706];13998.28296;400)]"
3,10,13996.2712484821,0.92751,1,0,[0.4252],[-0.5248],630895.6928253174,"[(323116.07552;[0.4201];[-0.5299];17313.48641;1;0;[0.4146];[-0.5354];13135.73738;100),(353217.58342;[0.3552];[-0.5948];16977.10241;1;0;[0.3491];[-0.6009];12367.50118;200),(376452.47626;[0.4298];[-0.5202];18031.93790;1;0;[0.4252];[-0.5248];13996.27125;400)]"
4,2,9771.607038095503,0.95499,1,0,[0.3072],[-0.6428],608163.1503105164,"[(298657.55391;[0.2706];[-0.6794];12256.09547;1;0;[0.2679];[-0.6821];9114.02282;100),(361203.73011;[0.3141];[-0.6359];11619.44633;1;0;[0.3072];[-0.6428];9771.60704;200)]"
4,1,10071.37679349951,0.98428,1,0,[0.3267],[-0.6233],730553.2817840576,"[(330605.01122;[0.3247];[-0.6253];10327.67639;1;0;[0.3267];[-0.6233];10071.37679;100),(490613.57832;[0.3247];[-0.6253];10327.67639;1;0;[0.3267];[-0.6233];10071.37679;100)]"
4,3,9270.921496208273,0.90605,1,0,[0.3063],[-0.6437],718409.3677997589,"[(307707.02481;[0.3026];[-0.6474];9428.31272;1;0;[0.3055];[-0.6445];9265.12280;100),(587528.61905;[0.304];[-0.646];9430.21444;1;0;[0.3063];[-0.6437];9270.92150;100)]"
4,5,8965.762552905922,0.87623,1,0,[0.3037],[-0.6463],616972.0485210419,"[(343998.19255;[0.2434];[-0.7066];7377.89683;1;0;[0.2493];[-0.7007];7234.00335;100),(374888.47351;[0.3022];[-0.6478];8943.93916;1;0;[0.3037];[-0.6463];8965.76255;200)]"
4,4,8091.1253545304135,0.79075,1,0,[0.2668],[-0.6832],712268.5663700104,"[(293044.76428;[0.2676];[-0.6824];8960.76611;1;0;[0.2668];[-0.6832];8091.12535;100),(561190.24158;[0.2676];[-0.6824];8960.76611;1;0;[0.2668];[-0.6832];8091.12535;100)]"
4,6,8817.35206716274,0.86173,1,0,[0.3799],[-0.5701],708088.1052017212,"[(323633.62718;[0.3828];[-0.5672];8813.68021;1;0;[0.3799];[-0.5701];8817.35207;100),(595710.60395;[0.3824];[-0.5676];8817.60481;1;0;[0.3793];[-0.5707];8821.26777;100)]"
4,8,9942.893020551477,0.97173,1,0,[0.3198],[-0.6302],651691.091299057,"[(324485.16536;[0.329];[-0.621];10632.90525;1;0;[0.3198];[-0.6302];9942.89302;100),(573404.80304;[0.328];[-0.622];10625.16747;1;0;[0.3185];[-0.6315];9927.95456;100)]"
4,9,9495.327523664057,0.92799,1,0,[0.3218],[-0.6282],621523.6184597015,"[(318351.85814;[0.1867];[-0.7633];7409.56062;1;0;[0.192];[-0.758];6770.62079;100),(340664.42823;[0.1923];[-0.7577];6795.15849;1;0;[0.1989];[-0.7511];6651.58362;200),(357346.82035;[0.3175];[-0.6325];11630.04800;1;0;[0.3218];[-0.6282];9495.32752;400)]"
4,7,9352.249404702927,0.914,1,0,[0.3068],[-0.6432],780571.8374252319,"[(303807.97458;[0.0745];[-0.8755];3408.14465;1;0;[0.0745];[-0.8755];3408.14465;100),(327378.49665;[0.1855];[-0.7645];6884.05352;1;0;[0.1855];[-0.7645];6884.05352;200),(340609.35950;[0.2417];[-0.7083];8264.11660;1;0;[0.2417];[-0.7083];8264.11660;400),(363498.57712;[0.3068];[-0.6432];9352.24940;1;0;[0.3068];[-0.6432];9352.24940;800)]"
5,1,6455.388429211218,0.9771,1,0,[0.1875],[-0.7625],617297.0547676086,"[(292501.74570;[0.1953];[-0.7547];6626.42151;1;0;[0.1875];[-0.7625];6455.38843;100),(532818.53223;[0.1953];[-0.7547];6626.42151;1;0;[0.1875];[-0.7625];6455.38843;100)]"
4,10,8212.19632886353,0.80258,1,0,[0.2645],[-0.6855],791326.1165618896,"[(296603.38950;[0.2634];[-0.6866];11463.56367;1;0;[0.2645];[-0.6855];8212.19633;100),(310568.10236;[0.1951];[-0.7549];11754.24590;1;0;[0.1904];[-0.7596];7558.34904;200),(332875.20576;[0.2617];[-0.6883];13045.50764;1;0;[0.2571];[-0.6929];9259.84237;400)]"
5,2,6134.834499374833,0.92858,1,0,[0.1721],[-0.7779],710559.3936443329,"[(297562.41488;[0.1666];[-0.7834];8207.85719;1;0;[0.1609];[-0.7891];5790.13757;100),(320599.17021;[0.1797];[-0.7703];8029.34345;1;0;[0.1721];[-0.7779];6134.83450;200),(579624.99189;[0.1797];[-0.7703];8029.34345;1;0;[0.1721];[-0.7779];6134.83450;200)]"
5,5,5840.549374821208,0.88404,1,0,[0.1717],[-0.7783],605397.4249362946,"[(299862.12683;[0.1469];[-0.8031];5028.76799;1;0;[0.1493];[-0.8007];4782.25467;100),(342018.02182;[0.1518];[-0.7982];5099.01170;1;0;[0.1523];[-0.7977];4989.29363;200),(359372.12110;[0.1685];[-0.7815];5815.05681;1;0;[0.1717];[-0.7783];5840.54937;400)]"
5,3,5894.876769301451,0.89226,1,0,[0.1629],[-0.7871],637490.0834560394,"[(307506.03485;[0.1595];[-0.7905];6143.95852;1;0;[0.1629];[-0.7871];5894.87677;100),(554462.58354;[0.1595];[-0.7905];6143.95852;1;0;[0.1629];[-0.7871];5894.87677;100)]"
5,4,5621.199119599622,0.85084,1,0,[0.1662],[-0.7838],728179.3975830078,"[(342064.85748;[0.1581];[-0.7919];5837.68149;1;0;[0.1531];[-0.7969];4972.31280;100),(382044.65413;[0.1675];[-0.7825];6159.25597;1;0;[0.1662];[-0.7838];5621.19912;200)]"
5,6,4890.9296235679585,0.7403,1,0,[0.0354],[-0.9146],665990.5610084534,[(351768.58354;[0.0337];[-0.9163];4970.09918;1;0;[0.0354];[-0.9146];4890.92962;100)]
5,7,5647.570745516368,0.85483,1,0,[0.1512],[-0.7988],861387.088060379,"[(314878.87335;[0.0518];[-0.8982];2523.49723;1;0;[0.0518];[-0.8982];2523.49723;100),(334060.88352;[0.0684];[-0.8816];2812.89859;1;0;[0.0684];[-0.8816];2812.89859;200),(376714.25676;[0.1418];[-0.8082];5211.21727;1;0;[0.1418];[-0.8082];5211.21727;400),(407121.06466;[0.1512];[-0.7988];5647.57075;1;0;[0.1512];[-0.7988];5647.57075;800)]"
5,8,6314.132872731864,0.95572,1,0,[0.1812],[-0.7688],639460.5162143707,"[(299196.44165;[0.1895];[-0.7605];6880.40256;1;0;[0.1812];[-0.7688];6314.13287;100),(489119.60673;[0.1895];[-0.7605];6880.40256;1;0;[0.1812];[-0.7688];6314.13287;100),(556759.27377;[0.1895];[-0.7605];6880.40256;1;0;[0.1812];[-0.7688];6314.13287;100)]"
5,10,4390.677903048487,0.66458,1,0,[0.127],[-0.823],648436.9456768036,"[(343565.59587;[0.1297];[-0.8203];7884.67552;1;0;[0.127];[-0.823];4390.67790;100),(372203.68385;[0.1009];[-0.8491];8027.03581;1;0;[0.1007];[-0.8493];4154.78737;200),(397346.36641;[0.1221];[-0.8279];9090.03069;1;0;[0.115];[-0.835];5446.47426;400)]"
5,9,5784.267862966514,0.87552,1,0,[0.1826],[-0.7674],726901.2191295624,"[(293903.00035;[0.0522];[-0.8978];3243.42313;1;0;[0.0599];[-0.8901];2561.94831;100),(314550.49562;[0.0962];[-0.8538];4461.11750;1;0;[0.1029];[-0.8471];4305.28915;200),(327610.54564;[0.1776];[-0.7724];8310.02421;1;0;[0.1826];[-0.7674];5784.26786;400)]"
