Hardness,Seed,Objective,ObjRatio,deter_feas,prob_feas,feas,surplus,Runtime,solutions
1,1,14611.043395276138,0.97359,1,1,[0.9705],[0.0205],23741.265773773193,"[(1102.56505;[0.88];[-0.07];15054.37137;1;0;[0.9026];[-0.0474];14905.34274;100),(8070.79864;[0.88];[-0.07];15054.37137;1;0;[0.9026];[-0.0474];14905.34274;100),(11626.31345;[0.88];[-0.07];15054.37137;1;0;[0.9026];[-0.0474];14905.34274;100),(15255.59759;[0.88];[-0.07];15054.37137;1;0;[0.9026];[-0.0474];14905.34274;100),(18751.17993;[0.88];[-0.07];15054.37137;1;0;[0.9026];[-0.0474];14905.34274;100),(22239.10522;[0.88];[-0.07];15054.37137;1;0;[0.9026];[-0.0474];14905.34274;100),(23377.66480;[0.95];[0.];14934.75405;1;1;[0.9705];[0.0205];14611.04340;100),(23724.44415;[0.97];[0.02];14539.04016;1;1;[0.9737];[0.0237];14329.95256;100)]"
0,8,19446.35476640267,0.96982,1,0,[0.9202],[-0.0298],24724.989414215088,"[(1148.48804;[0.84];[-0.11];22340.25739;1;0;[0.7922];[-0.1578];19932.97446;100),(7887.45308;[0.84];[-0.11];22340.25739;1;0;[0.7922];[-0.1578];19932.97446;100),(11444.12899;[0.84];[-0.11];22340.25739;1;0;[0.7922];[-0.1578];19932.97446;100),(15032.26066;[0.84];[-0.11];22340.25739;1;0;[0.7922];[-0.1578];19932.97446;100),(18495.60857;[0.84];[-0.11];22340.25739;1;0;[0.7922];[-0.1578];19932.97446;100),(21923.10095;[0.84];[-0.11];22340.25739;1;0;[0.7922];[-0.1578];19932.97446;100),(22221.32039;[0.91];[-0.04];21822.27579;1;0;[0.8836];[-0.0664];19890.47863;100),(24697.52240;[0.96];[0.01];21281.62245;1;0;[0.9202];[-0.0298];19446.35477;100)]"
0,5,19609.6274246733,0.97796,1,1,[0.9762],[0.0262],25895.724296569824,"[(1027.46677;[0.75];[-0.2];19667.55787;1;0;[0.804];[-0.146];19947.13518;100),(7277.37141;[0.75];[-0.2];19668.04577;1;0;[0.8045];[-0.1455];19946.94115;100),(10492.34366;[0.75];[-0.2];19668.04577;1;0;[0.8045];[-0.1455];19946.94115;100),(13822.03913;[0.75];[-0.2];19668.04577;1;0;[0.8045];[-0.1455];19946.94115;100),(17127.15936;[0.75];[-0.2];19668.04577;1;0;[0.8045];[-0.1455];19946.94115;100),(20365.66329;[0.75];[-0.2];19668.04577;1;0;[0.8045];[-0.1455];19946.94115;100),(25300.60863;[0.92];[-0.03];19178.78709;1;0;[0.9216];[-0.0284];19628.25729;100),(25659.75118;[1.];[0.05];18681.37504;1;1;[1.];[0.05];19224.55228;100),(25873.92163;[0.97];[0.02];19046.37638;1;1;[0.9762];[0.0262];19609.62742;100)]"
1,9,14901.029824256066,0.99291,1,0,[0.8886],[-0.0614],25035.53795814514,"[(1087.92114;[0.88];[-0.07];15952.44662;1;0;[0.8131];[-0.1369];14998.74546;100),(7791.58664;[0.88];[-0.07];15951.84792;1;0;[0.8132];[-0.1368];14997.70354;100),(11312.89577;[0.88];[-0.07];15951.84792;1;0;[0.8132];[-0.1368];14997.70354;100),(14792.22059;[0.88];[-0.07];15951.84792;1;0;[0.8132];[-0.1368];14997.70354;100),(18057.40929;[0.88];[-0.07];15951.84792;1;0;[0.8132];[-0.1368];14997.70354;100),(21264.56213;[0.88];[-0.07];15951.84792;1;0;[0.8132];[-0.1368];14997.70354;100),(22136.14345;[0.95];[0.];15787.97137;1;0;[0.8886];[-0.0614];14901.02982;100),(25001.20020;[0.97];[0.02];15401.52443;1;0;[0.9379];[-0.0121];14711.35520;100)]"
2,1,10813.405412021833,0.95341,1,1,[0.9898],[0.0398],26111.215353012085,"[(1276.42226;[0.85];[-0.1];11488.66420;1;0;[0.8994];[-0.0506];11188.85407;100),(7864.15219;[0.85];[-0.1];11488.66420;1;0;[0.8994];[-0.0506];11188.85407;100),(11324.84460;[0.85];[-0.1];11488.99215;1;0;[0.8994];[-0.0506];11189.20536;100),(14777.99296;[0.85];[-0.1];11488.99215;1;0;[0.8994];[-0.0506];11189.20536;100),(18081.13217;[0.85];[-0.1];11488.99215;1;0;[0.8994];[-0.0506];11189.20536;100),(21409.24335;[0.85];[-0.1];11488.99215;1;0;[0.8994];[-0.0506];11189.20536;100),(21661.57889;[0.92];[-0.03];11217.38547;1;1;[0.9511];[0.0011];11000.25610;100),(23767.62867;[0.97];[0.02];10766.78930;1;1;[0.977];[0.027];10593.58643;100),(26095.39866;[1.];[0.05];11010.16595;1;1;[0.9898];[0.0398];10813.40541;100)]"
0,2,19528.6888374321,0.97393,1,0,[0.9486],[-0.0014],28876.336574554443,"[(759.30643;[0.8];[-0.15];23194.72975;1;0;[0.8091];[-0.1409];19745.34942;100),(7080.09481;[0.8];[-0.15];23194.72975;1;0;[0.8091];[-0.1409];19745.34942;100),(10290.93480;[0.8];[-0.15];23194.72975;1;0;[0.8091];[-0.1409];19745.34942;100),(13572.18075;[0.8];[-0.15];23194.72975;1;0;[0.8091];[-0.1409];19745.34942;100),(16808.49171;[0.8];[-0.15];23194.72975;1;0;[0.8091];[-0.1409];19745.34942;100),(19976.08924;[0.8];[-0.15];23194.72975;1;0;[0.8091];[-0.1409];19745.34942;100),(20194.93484;[0.87];[-0.08];22544.81046;1;0;[0.9149];[-0.0351];19577.01967;100),(25341.78019;[0.97];[0.02];21691.41532;1;1;[0.9573];[0.0073];19316.83957;100),(25962.18443;[0.93];[-0.02];22287.44186;1;0;[0.9382];[-0.0118];19628.40789;100),(28860.75735;[0.96];[0.01];22047.83309;1;0;[0.9486];[-0.0014];19528.68884;100)]"
2,5,10863.997726950858,0.95787,1,1,[1.],[0.05],26177.031755447388,"[(865.82685;[0.77];[-0.18];11109.69305;1;0;[0.8157];[-0.1343];11319.21442;100),(7507.65157;[0.77];[-0.18];11109.67552;1;0;[0.8156];[-0.1344];11320.27205;100),(10947.78013;[0.77];[-0.18];11109.67552;1;0;[0.8156];[-0.1344];11320.27205;100),(14455.23500;[0.77];[-0.18];11109.67552;1;0;[0.8156];[-0.1344];11320.27205;100),(18090.13486;[0.77];[-0.18];11109.67552;1;0;[0.8156];[-0.1344];11320.27205;100),(22508.46910;[0.77];[-0.18];11109.67552;1;0;[0.8156];[-0.1344];11320.27205;100),(25472.22447;[0.92];[-0.03];10715.06554;1;0;[0.9186];[-0.0314];10958.62124;100),(25684.45659;[1.];[0.05];10408.00907;1;1;[0.9868];[0.0368];10769.25112;100),(26113.18302;[1.];[0.05];10572.95171;1;1;[1.];[0.05];10863.99773;100)]"
3,6,8334.80837413901,0.97403,1,1,[0.9976],[0.0476],866.2521839141846,[(834.65528;[0.99];[0.04];7760.05067;1;1;[0.9976];[0.0476];8334.80837;100)]
2,7,10954.84291045639,0.96588,1,0,[0.9479],[-0.0021],27293.113946914673,"[(1144.75894;[0.9];[-0.05];11075.01791;1;0;[0.8676];[-0.0824];11138.80608;100),(9016.83760;[0.9];[-0.05];11075.20466;1;0;[0.8694];[-0.0806];11146.21515;100),(13023.26083;[0.9];[-0.05];11075.20466;1;0;[0.8694];[-0.0806];11146.21515;100),(17267.28845;[0.9];[-0.05];11075.20466;1;0;[0.8694];[-0.0806];11146.21515;100),(21652.09079;[0.9];[-0.05];11075.20466;1;0;[0.8694];[-0.0806];11146.21515;100),(25153.94330;[0.9];[-0.05];11075.29807;1;0;[0.8676];[-0.0824];11139.06878;100),(27276.45540;[0.99];[0.04];10985.97367;1;0;[0.9479];[-0.0021];10954.84291;100)]"
2,9,11129.810511544547,0.9813,1,0,[0.9047],[-0.0453],31120.685577392578,"[(903.74613;[0.82];[-0.13];12117.69831;1;0;[0.7757];[-0.1743];11331.83741;100),(8298.25354;[0.82];[-0.13];12117.69831;1;0;[0.7757];[-0.1743];11331.83741;100),(11739.77852;[0.82];[-0.13];12117.69831;1;0;[0.7757];[-0.1743];11331.83741;100),(15250.56076;[0.82];[-0.13];12117.69831;1;0;[0.7757];[-0.1743];11331.83741;100),(18744.69709;[0.82];[-0.13];12117.69831;1;0;[0.7757];[-0.1743];11331.83741;100),(22059.77845;[0.82];[-0.13];12117.69831;1;0;[0.7757];[-0.1743];11331.83741;100),(22844.96450;[0.93];[-0.02];11764.70532;1;0;[0.8776];[-0.0724];11183.00319;100),(24997.69044;[0.97];[0.02];11338.14179;1;0;[0.947];[-0.003];10990.36912;100),(27000.95820;[0.95];[0.];11689.20758;1;0;[0.9047];[-0.0453];11129.81051;100),(29388.37051;[0.96];[0.01];11508.30355;1;0;[0.9088];[-0.0412];10957.25566;100),(31103.76930;[0.96];[0.01];11627.05290;1;0;[0.9087];[-0.0413];11071.56521;100)]"
3,4,8343.129053936425,0.975,1,0,[0.9188],[-0.0312],29516.942977905273,"[(728.66964;[0.94];[-0.01];8127.33343;1;0;[0.9012];[-0.0488];8374.48500;100),(7366.52970;[0.94];[-0.01];8127.32188;1;0;[0.9027];[-0.0473];8374.90838;100),(10816.07747;[0.94];[-0.01];8127.32188;1;0;[0.9027];[-0.0473];8374.90838;100),(14310.16064;[0.94];[-0.01];8127.32188;1;0;[0.9027];[-0.0473];8374.90838;100),(17900.85483;[0.94];[-0.01];8127.32188;1;0;[0.9027];[-0.0473];8374.90838;100),(21267.26294;[0.94];[-0.01];8127.32188;1;0;[0.9027];[-0.0473];8374.90838;100),(23003.12185;[0.97];[0.02];7676.22291;1;0;[0.9472];[-0.0028];7895.25042;100),(23764.52184;[0.95];[0.];8105.94280;1;0;[0.9188];[-0.0312];8343.12905;100),(24670.39728;[0.91];[-0.04];7785.10262;1;0;[0.8918];[-0.0582];8011.68838;100),(27911.00740;[0.97];[0.02];7718.47480;1;0;[0.9479];[-0.0021];7942.76048;100),(29500.61131;[0.97];[0.02];7739.18769;1;1;[0.9604];[0.0104];7966.36369;100)]"
3,7,8272.197578146961,0.96671,1,0,[0.9119],[-0.0381],31173.6319065094,"[(889.98389;[0.79];[-0.16];8464.77696;1;0;[0.7536];[-0.1964];8507.27107;100),(8496.22035;[0.79];[-0.16];8464.67686;1;0;[0.7541];[-0.1959];8510.52392;100),(12529.15835;[0.79];[-0.16];8464.67686;1;0;[0.7541];[-0.1959];8510.52392;100),(16602.71835;[0.79];[-0.16];8464.67686;1;0;[0.7541];[-0.1959];8510.52392;100),(20115.34977;[0.79];[-0.16];8464.67686;1;0;[0.7541];[-0.1959];8510.52392;100),(24542.78088;[0.79];[-0.16];8464.67686;1;0;[0.7541];[-0.1959];8510.52392;100),(24818.81428;[0.91];[-0.04];8397.87400;1;0;[0.8794];[-0.0706];8335.67423;100),(27644.02032;[0.97];[0.02];7947.58484;1;0;[0.9302];[-0.0198];7894.78316;100),(29287.06121;[0.93];[-0.02];8373.64963;1;0;[0.8977];[-0.0523];8335.30859;100),(31153.07927;[0.96];[0.01];8289.11673;1;0;[0.9119];[-0.0381];8272.19758;100)]"
