Hardness,Seed,Objective,feas,surplus,Runtime,solutions
1,2,-2.646774902513582e+26,[0.5013],[-0.4487],715589.1003608704,"[(47588.12499;[0.54];[-0.41];319382955844622358848596869120.00000;[0.5013];[-0.4487];-264677490251358210051014656.00000;50),(389034.83772;[0.54];[-0.41];319382955844622358848596869120.00000;[0.5013];[-0.4487];-264677490251358210051014656.00000;50),(554357.82194;[0.54];[-0.41];319382955844622358848596869120.00000;[0.5013];[-0.4487];-264677490251358210051014656.00000;50)]"
0,9,2.9987468771096566e+27,[0.4987],[-0.4513],717528.1934738159,"[(46011.79814;[0.54];[-0.41];379292600152216142389744500736.00000;[0.4987];[-0.4513];2998746877109656585368502272.00000;50),(388144.20485;[0.54];[-0.41];379292600152216142389744500736.00000;[0.4987];[-0.4513];2998746877109656585368502272.00000;50),(553816.64944;[0.54];[-0.41];379292600152216142389744500736.00000;[0.4987];[-0.4513];2998746877109656585368502272.00000;50)]"
0,7,1.0585729801357902e+28,[0.5063],[-0.4437],718477.5104522705,"[(48332.83019;[0.72];[-0.23];992224278839857733860274995200.00000;[0.5063];[-0.4437];10585729801357902048504315904.00000;50),(399369.11988;[0.72];[-0.23];992224278839857733860274995200.00000;[0.5063];[-0.4437];10585729801357902048504315904.00000;50),(559668.91909;[0.72];[-0.23];992224278839857733860274995200.00000;[0.5063];[-0.4437];10585729801357902048504315904.00000;50)]"
1,3,1.3303229829569577e+27,[0.4975],[-0.4525],721898.2579708099,"[(46019.52243;[0.6];[-0.35];824985522282656019517202759680.00000;[0.4975];[-0.4525];1330322982956957657882165248.00000;50),(398861.86671;[0.6];[-0.35];824985522282656019517202759680.00000;[0.4975];[-0.4525];1330322982956957657882165248.00000;50),(563297.63937;[0.6];[-0.35];824985522282656019517202759680.00000;[0.4975];[-0.4525];1330322982956957657882165248.00000;50)]"
1,4,-7.671649545090302e+27,[0.4966],[-0.4534],722558.4743022919,"[(44815.14144;[0.6];[-0.35];597311485909874553199037251584.00000;[0.4966];[-0.4534];-7671649545090302219596595200.00000;50),(389070.13249;[0.6];[-0.35];597311485909874553199037251584.00000;[0.4966];[-0.4534];-7671649545090302219596595200.00000;50),(552040.63773;[0.6];[-0.35];597311485909874553199037251584.00000;[0.4966];[-0.4534];-7671649545090302219596595200.00000;50)]"
1,7,1.0585729801357902e+28,[0.5063],[-0.4437],690928.6131858826,"[(38013.11851;[0.72];[-0.23];992224278839857733860274995200.00000;[0.5063];[-0.4437];10585729801357902048504315904.00000;50),(362434.09562;[0.72];[-0.23];992224278839857733860274995200.00000;[0.5063];[-0.4437];10585729801357902048504315904.00000;50),(522203.75752;[0.72];[-0.23];992224278839857733860274995200.00000;[0.5063];[-0.4437];10585729801357902048504315904.00000;50)]"
1,9,2.9987468771096566e+27,[0.4987],[-0.4513],691712.7890586853,"[(39610.66175;[0.54];[-0.41];379292600152216142389744500736.00000;[0.4987];[-0.4513];2998746877109656585368502272.00000;50),(373999.09449;[0.54];[-0.41];379292600152216142389744500736.00000;[0.4987];[-0.4513];2998746877109656585368502272.00000;50),(533272.28570;[0.54];[-0.41];379292600152216142389744500736.00000;[0.4987];[-0.4513];2998746877109656585368502272.00000;50)]"
1,8,-2.6215533005470094e+28,[0.4936],[-0.4564],695323.7912654877,"[(38251.91331;[0.66];[-0.29];615004784720514943865136873472.00000;[0.4936];[-0.4564];-26215533005470093737333882880.00000;50),(376699.37611;[0.66];[-0.29];615004784720514943865136873472.00000;[0.4936];[-0.4564];-26215533005470093737333882880.00000;50),(536948.36664;[0.66];[-0.29];615004784720514943865136873472.00000;[0.4936];[-0.4564];-26215533005470093737333882880.00000;50)]"
1,10,1.0157101182590738e+28,[0.5012],[-0.4488],691676.6016483307,"[(40754.83513;[0.52];[-0.43];585122415428743555129377030144.00000;[0.5012];[-0.4488];10157101182590738019720888320.00000;50),(372804.92163;[0.52];[-0.43];585122415428743555129377030144.00000;[0.5012];[-0.4488];10157101182590738019720888320.00000;50),(533503.00884;[0.52];[-0.43];585122415428743555129377030144.00000;[0.5012];[-0.4488];10157101182590738019720888320.00000;50)]"
1,6,-9.34221486831086e+27,[0.4944],[-0.4556],701345.217704773,"[(39960.20412;[0.58];[-0.37];435051263703222584628513603584.00000;[0.4944];[-0.4556];-9342214868310860365983383552.00000;50),(370522.67003;[0.58];[-0.37];435051263703222584628513603584.00000;[0.4944];[-0.4556];-9342214868310860365983383552.00000;50),(531657.62520;[0.58];[-0.37];435051263703222584628513603584.00000;[0.4944];[-0.4556];-9342214868310860365983383552.00000;50)]"
2,4,-7.671649545090302e+27,[0.4966],[-0.4534],686042.4025058746,"[(39666.30578;[0.6];[-0.35];597311485909874553199037251584.00000;[0.4966];[-0.4534];-7671649545090302219596595200.00000;50),(367773.23031;[0.6];[-0.35];597311485909874553199037251584.00000;[0.4966];[-0.4534];-7671649545090302219596595200.00000;50),(527431.33926;[0.6];[-0.35];597311485909874553199037251584.00000;[0.4966];[-0.4534];-7671649545090302219596595200.00000;50)]"
2,6,-9.34221486831086e+27,[0.4944],[-0.4556],682158.5330963135,"[(40066.35547;[0.58];[-0.37];435051263703222584628513603584.00000;[0.4944];[-0.4556];-9342214868310860365983383552.00000;50),(368299.19147;[0.58];[-0.37];435051263703222584628513603584.00000;[0.4944];[-0.4556];-9342214868310860365983383552.00000;50),(526076.73073;[0.58];[-0.37];435051263703222584628513603584.00000;[0.4944];[-0.4556];-9342214868310860365983383552.00000;50)]"
2,3,1.3303229829569577e+27,[0.4975],[-0.4525],693162.5986099243,"[(40670.66908;[0.6];[-0.35];824985522282656019517202759680.00000;[0.4975];[-0.4525];1330322982956957657882165248.00000;50),(372669.93237;[0.6];[-0.35];824985522282656019517202759680.00000;[0.4975];[-0.4525];1330322982956957657882165248.00000;50),(533336.61222;[0.6];[-0.35];824985522282656019517202759680.00000;[0.4975];[-0.4525];1330322982956957657882165248.00000;50)]"
2,2,-2.646774902513582e+26,[0.5013],[-0.4487],697049.4964122772,"[(41578.89605;[0.54];[-0.41];319382955844622358848596869120.00000;[0.5013];[-0.4487];-264677490251358210051014656.00000;50),(378391.50643;[0.54];[-0.41];319382955844622358848596869120.00000;[0.5013];[-0.4487];-264677490251358210051014656.00000;50),(538369.09175;[0.54];[-0.41];319382955844622358848596869120.00000;[0.5013];[-0.4487];-264677490251358210051014656.00000;50)]"
2,7,1.0585729801357902e+28,[0.5063],[-0.4437],684568.2306289673,"[(39379.61268;[0.72];[-0.23];992224278839857733860274995200.00000;[0.5063];[-0.4437];10585729801357902048504315904.00000;50),(368647.45283;[0.72];[-0.23];992224278839857733860274995200.00000;[0.5063];[-0.4437];10585729801357902048504315904.00000;50),(527211.60555;[0.72];[-0.23];992224278839857733860274995200.00000;[0.5063];[-0.4437];10585729801357902048504315904.00000;50)]"
2,1,-9.146793986991932e+27,[0.4935],[-0.4565],702303.7898540497,"[(40732.79405;[0.56];[-0.39];483371258846103558157296992256.00000;[0.4935];[-0.4565];-9146793986991931513257328640.00000;50),(372231.22859;[0.56];[-0.39];483371258846103558157296992256.00000;[0.4935];[-0.4565];-9146793986991931513257328640.00000;50),(532517.24410;[0.56];[-0.39];483371258846103558157296992256.00000;[0.4935];[-0.4565];-9146793986991931513257328640.00000;50)]"
2,9,2.9987468771096566e+27,[0.4987],[-0.4513],686039.0191078186,"[(41380.31101;[0.54];[-0.41];379292600152216142389744500736.00000;[0.4987];[-0.4513];2998746877109656585368502272.00000;50),(371134.85169;[0.54];[-0.41];379292600152216142389744500736.00000;[0.4987];[-0.4513];2998746877109656585368502272.00000;50),(529021.91210;[0.54];[-0.41];379292600152216142389744500736.00000;[0.4987];[-0.4513];2998746877109656585368502272.00000;50)]"
2,8,-2.6215533005470094e+28,[0.4936],[-0.4564],689027.7323722839,"[(39014.70900;[0.66];[-0.29];615004784720514943865136873472.00000;[0.4936];[-0.4564];-26215533005470093737333882880.00000;50),(363647.32599;[0.66];[-0.29];615004784720514943865136873472.00000;[0.4936];[-0.4564];-26215533005470093737333882880.00000;50),(522367.34104;[0.66];[-0.29];615004784720514943865136873472.00000;[0.4936];[-0.4564];-26215533005470093737333882880.00000;50)]"
2,5,-8.550022032300022e+27,[0.4969],[-0.4531],703438.9433860779,"[(39350.72207;[0.6];[-0.35];558391102150957351588818059264.00000;[0.4969];[-0.4531];-8550022032300021653935489024.00000;50),(368858.41084;[0.6];[-0.35];558391102150957351588818059264.00000;[0.4969];[-0.4531];-8550022032300021653935489024.00000;50),(542731.00257;[0.6];[-0.35];558391102150957351588818059264.00000;[0.4969];[-0.4531];-8550022032300021653935489024.00000;50)]"
2,10,1.0157101182590738e+28,[0.5012],[-0.4488],696322.7863311768,"[(40077.85082;[0.52];[-0.43];585122415428743555129377030144.00000;[0.5012];[-0.4488];10157101182590738019720888320.00000;50),(372056.04219;[0.52];[-0.43];585122415428743555129377030144.00000;[0.5012];[-0.4488];10157101182590738019720888320.00000;50),(533842.59510;[0.52];[-0.43];585122415428743555129377030144.00000;[0.5012];[-0.4488];10157101182590738019720888320.00000;50)]"
3,2,-2.646774902513582e+26,[0.5013],[-0.4487],684011.9132995605,"[(38810.98652;[0.54];[-0.41];319382955844622358848596869120.00000;[0.5013];[-0.4487];-264677490251358210051014656.00000;50),(368313.57479;[0.54];[-0.41];319382955844622358848596869120.00000;[0.5013];[-0.4487];-264677490251358210051014656.00000;50),(527057.88350;[0.54];[-0.41];319382955844622358848596869120.00000;[0.5013];[-0.4487];-264677490251358210051014656.00000;50)]"
3,1,-9.146793986988673e+27,[0.4935],[-0.4565],690683.5117340088,"[(39986.27043;[0.56];[-0.39];483371258846103487788552814592.00000;[0.4935];[-0.4565];-9146793986988672560792600576.00000;50),(369212.19516;[0.56];[-0.39];483371258846103487788552814592.00000;[0.4935];[-0.4565];-9146793986988672560792600576.00000;50),(533453.44210;[0.56];[-0.39];483371258846103487788552814592.00000;[0.4935];[-0.4565];-9146793986988672560792600576.00000;50)]"
3,3,1.3303229827027066e+27,[0.4975],[-0.4525],689836.0548019409,"[(39851.30954;[0.6];[-0.35];824985522282656019517202759680.00000;[0.4975];[-0.4525];1330322982702706589075243008.00000;50),(371760.10013;[0.6];[-0.35];824985522282656019517202759680.00000;[0.4975];[-0.4525];1330322982702706589075243008.00000;50),(531850.89660;[0.6];[-0.35];824985522282656019517202759680.00000;[0.4975];[-0.4525];1330322982702706589075243008.00000;50)]"
3,6,-9.34221486831086e+27,[0.4944],[-0.4556],691287.4112129211,"[(39011.78288;[0.58];[-0.37];435051263703222584628513603584.00000;[0.4944];[-0.4556];-9342214868310860365983383552.00000;50),(361029.84571;[0.58];[-0.37];435051263703222584628513603584.00000;[0.4944];[-0.4556];-9342214868310860365983383552.00000;50),(532475.73423;[0.58];[-0.37];435051263703222584628513603584.00000;[0.4944];[-0.4556];-9342214868310860365983383552.00000;50)]"
3,8,-2.6215533005470094e+28,[0.4936],[-0.4564],690751.8541812897,"[(38965.00611;[0.66];[-0.29];615004784720514943865136873472.00000;[0.4936];[-0.4564];-26215533005470093737333882880.00000;50),(369093.28103;[0.66];[-0.29];615004784720514943865136873472.00000;[0.4936];[-0.4564];-26215533005470093737333882880.00000;50),(531738.03258;[0.66];[-0.29];615004784720514943865136873472.00000;[0.4936];[-0.4564];-26215533005470093737333882880.00000;50)]"
3,5,-8.550022032300022e+27,[0.4969],[-0.4531],697039.3097400665,"[(40097.49341;[0.6];[-0.35];558391102150957351588818059264.00000;[0.4969];[-0.4531];-8550022032300021653935489024.00000;50),(373672.55545;[0.6];[-0.35];558391102150957351588818059264.00000;[0.4969];[-0.4531];-8550022032300021653935489024.00000;50),(536118.29567;[0.6];[-0.35];558391102150957351588818059264.00000;[0.4969];[-0.4531];-8550022032300021653935489024.00000;50)]"
3,9,2.9987468771096566e+27,[0.4987],[-0.4513],689249.73487854,"[(39185.64177;[0.54];[-0.41];379292600152216142389744500736.00000;[0.4987];[-0.4513];2998746877109656585368502272.00000;50),(370363.27314;[0.54];[-0.41];379292600152216142389744500736.00000;[0.4987];[-0.4513];2998746877109656585368502272.00000;50),(531641.41679;[0.54];[-0.41];379292600152216142389744500736.00000;[0.4987];[-0.4513];2998746877109656585368502272.00000;50)]"
4,2,-2.6467749025583102e+26,[0.5013],[-0.4487],683815.9458637238,"[(39670.81833;[0.54];[-0.41];319382955844622218111108513792.00000;[0.5013];[-0.4487];-264677490255831023352807424.00000;50),(367680.73726;[0.54];[-0.41];319382955844622218111108513792.00000;[0.5013];[-0.4487];-264677490255831023352807424.00000;50),(526390.15150;[0.54];[-0.41];319382955844622218111108513792.00000;[0.5013];[-0.4487];-264677490255831023352807424.00000;50)]"
3,10,1.0157101182590738e+28,[0.5012],[-0.4488],690354.3598651886,"[(38876.88398;[0.52];[-0.43];585122415428743555129377030144.00000;[0.5012];[-0.4488];10157101182590738019720888320.00000;50),(369556.23698;[0.52];[-0.43];585122415428743555129377030144.00000;[0.5012];[-0.4488];10157101182590738019720888320.00000;50),(531657.44543;[0.52];[-0.43];585122415428743555129377030144.00000;[0.5012];[-0.4488];10157101182590738019720888320.00000;50)]"
3,7,1.0585729801357902e+28,[0.5063],[-0.4437],701963.787317276,"[(40104.49982;[0.72];[-0.23];992224278839857733860274995200.00000;[0.5063];[-0.4437];10585729801357902048504315904.00000;50),(376523.17882;[0.72];[-0.23];992224278839857733860274995200.00000;[0.5063];[-0.4437];10585729801357902048504315904.00000;50),(543292.38534;[0.72];[-0.23];992224278839857733860274995200.00000;[0.5063];[-0.4437];10585729801357902048504315904.00000;50)]"
3,4,-7.671649545090302e+27,[0.4966],[-0.4534],711002.2611618042,"[(38846.50922;[0.6];[-0.35];597311485909874553199037251584.00000;[0.4966];[-0.4534];-7671649545090302219596595200.00000;50),(386788.70273;[0.6];[-0.35];597311485909874553199037251584.00000;[0.4966];[-0.4534];-7671649545090302219596595200.00000;50),(551768.45789;[0.6];[-0.35];597311485909874553199037251584.00000;[0.4966];[-0.4534];-7671649545090302219596595200.00000;50)]"
4,1,-9.146793987025234e+27,[0.4935],[-0.4565],704722.0091819763,"[(40552.48451;[0.56];[-0.39];483371258846102713732366860288.00000;[0.4935];[-0.4565];-9146793987025233521439408128.00000;50),(374212.04495;[0.56];[-0.39];483371258846102713732366860288.00000;[0.4935];[-0.4565];-9146793987025233521439408128.00000;50),(537244.24863;[0.56];[-0.39];483371258846102713732366860288.00000;[0.4935];[-0.4565];-9146793987025233521439408128.00000;50)]"
4,5,-8.550022032300022e+27,[0.4969],[-0.4531],689357.3708534241,"[(40075.15454;[0.6];[-0.35];558391102150957351588818059264.00000;[0.4969];[-0.4531];-8550022032300021653935489024.00000;50),(371581.10619;[0.6];[-0.35];558391102150957351588818059264.00000;[0.4969];[-0.4531];-8550022032300021653935489024.00000;50),(531468.60886;[0.6];[-0.35];558391102150957351588818059264.00000;[0.4969];[-0.4531];-8550022032300021653935489024.00000;50)]"
4,4,-7.671649545090302e+27,[0.4966],[-0.4534],697467.530965805,"[(42096.74907;[0.6];[-0.35];597311485909874553199037251584.00000;[0.4966];[-0.4534];-7671649545090302219596595200.00000;50),(375239.88366;[0.6];[-0.35];597311485909874553199037251584.00000;[0.4966];[-0.4534];-7671649545090302219596595200.00000;50),(537607.68485;[0.6];[-0.35];597311485909874553199037251584.00000;[0.4966];[-0.4534];-7671649545090302219596595200.00000;50)]"
4,3,1.3303229828505205e+27,[0.4975],[-0.4525],702788.464307785,"[(41150.07997;[0.6];[-0.35];824985522282655738042226049024.00000;[0.4975];[-0.4525];1330322982850520534266937344.00000;50),(376374.40252;[0.6];[-0.35];824985522282655738042226049024.00000;[0.4975];[-0.4525];1330322982850520534266937344.00000;50),(540799.32880;[0.6];[-0.35];824985522282655738042226049024.00000;[0.4975];[-0.4525];1330322982850520534266937344.00000;50)]"
4,8,-2.6215533005470094e+28,[0.4936],[-0.4564],680609.0173721313,"[(39022.35198;[0.66];[-0.29];615004784720514943865136873472.00000;[0.4936];[-0.4564];-26215533005470093737333882880.00000;50),(367778.29051;[0.66];[-0.29];615004784720514943865136873472.00000;[0.4936];[-0.4564];-26215533005470093737333882880.00000;50),(525102.59724;[0.66];[-0.29];615004784720514943865136873472.00000;[0.4936];[-0.4564];-26215533005470093737333882880.00000;50)]"
4,6,-9.342214869441048e+27,[0.4944],[-0.4556],689566.3514137268,"[(41588.61947;[0.58];[-0.37];435051263701981842931173031936.00000;[0.4944];[-0.4556];-9342214869441048368174333952.00000;50),(372616.40382;[0.58];[-0.37];435051263701981842931173031936.00000;[0.4944];[-0.4556];-9342214869441048368174333952.00000;50),(532022.22180;[0.58];[-0.37];435051263701981842931173031936.00000;[0.4944];[-0.4556];-9342214869441048368174333952.00000;50)]"
4,7,1.0585729800962977e+28,[0.5063],[-0.4437],697379.2676925659,"[(40033.34880;[0.72];[-0.23];992224278839832541849859391488.00000;[0.5063];[-0.4437];10585729800962977263016476672.00000;50),(372723.28711;[0.72];[-0.23];992224278839832541849859391488.00000;[0.5063];[-0.4437];10585729800962977263016476672.00000;50),(537788.76352;[0.72];[-0.23];992224278839832541849859391488.00000;[0.5063];[-0.4437];10585729800962977263016476672.00000;50)]"
4,9,2.9987468768342597e+27,[0.4987],[-0.4513],691850.6982326508,"[(40124.53079;[0.54];[-0.41];379292600152216001652256145408.00000;[0.4987];[-0.4513];2998746876834259708936192000.00000;50),(372745.76497;[0.54];[-0.41];379292600152216001652256145408.00000;[0.4987];[-0.4513];2998746876834259708936192000.00000;50),(533496.14596;[0.54];[-0.41];379292600152216001652256145408.00000;[0.4987];[-0.4513];2998746876834259708936192000.00000;50)]"
5,1,-9.146793987135715e+27,[0.4935],[-0.4565],687560.8649253845,"[(39132.04956;[0.56];[-0.39];483371258846101587832460017664.00000;[0.4935];[-0.4565];-9146793987135714648821596160.00000;50),(369824.27597;[0.56];[-0.39];483371258846101587832460017664.00000;[0.4935];[-0.4565];-9146793987135714648821596160.00000;50),(529124.32384;[0.56];[-0.39];483371258846101587832460017664.00000;[0.4935];[-0.4565];-9146793987135714648821596160.00000;50)]"
5,5,-8.550022032528982e+27,[0.4969],[-0.4531],679760.7321739197,"[(38535.11238;[0.6];[-0.35];558391102150957210851329703936.00000;[0.4969];[-0.4531];-8550022032528981756280307712.00000;50),(364565.18841;[0.6];[-0.35];558391102150957210851329703936.00000;[0.4969];[-0.4531];-8550022032528981756280307712.00000;50),(523491.41812;[0.6];[-0.35];558391102150957210851329703936.00000;[0.4969];[-0.4531];-8550022032528981756280307712.00000;50)]"
5,2,-2.6467749027262826e+26,[0.5013],[-0.4487],687809.6694946289,"[(39349.43175;[0.54];[-0.41];319382955844621936636131803136.00000;[0.5013];[-0.4487];-264677490272628262490341376.00000;50),(369507.36570;[0.54];[-0.41];319382955844621936636131803136.00000;[0.5013];[-0.4487];-264677490272628262490341376.00000;50),(529354.20251;[0.54];[-0.41];319382955844621936636131803136.00000;[0.5013];[-0.4487];-264677490272628262490341376.00000;50)]"
4,10,1.0157101182590738e+28,[0.5012],[-0.4488],690653.7132263184,"[(39385.55455;[0.52];[-0.43];585122415428743555129377030144.00000;[0.5012];[-0.4488];10157101182590738019720888320.00000;50),(371570.07909;[0.52];[-0.43];585122415428743555129377030144.00000;[0.5012];[-0.4488];10157101182590738019720888320.00000;50),(532100.14701;[0.52];[-0.43];585122415428743555129377030144.00000;[0.5012];[-0.4488];10157101182590738019720888320.00000;50)]"
5,4,-7.671649545090302e+27,[0.4966],[-0.4534],687430.1495552063,"[(37863.16347;[0.6];[-0.35];597311485909874553199037251584.00000;[0.4966];[-0.4534];-7671649545090302219596595200.00000;50),(366371.03820;[0.6];[-0.35];597311485909874553199037251584.00000;[0.4966];[-0.4534];-7671649545090302219596595200.00000;50),(530536.31067;[0.6];[-0.35];597311485909874553199037251584.00000;[0.4966];[-0.4534];-7671649545090302219596595200.00000;50)]"
5,6,-9.342214871838284e+27,[0.4944],[-0.4556],680430.8686256409,"[(38367.91325;[0.58];[-0.37];435051263691392191357364731904.00000;[0.4944];[-0.4556];-9342214871838283883400396800.00000;50),(366598.98186;[0.58];[-0.37];435051263691392191357364731904.00000;[0.4944];[-0.4556];-9342214871838283883400396800.00000;50),(524292.80925;[0.58];[-0.37];435051263691392191357364731904.00000;[0.4944];[-0.4556];-9342214871838283883400396800.00000;50)]"
5,7,1.0585729800091155e+28,[0.5063],[-0.4437],679679.5778274536,"[(38615.97300;[0.72];[-0.23];992224278839680404624947281920.00000;[0.5063];[-0.4437];10585729800091154702143586304.00000;50),(364379.62127;[0.72];[-0.23];992224278839680404624947281920.00000;[0.5063];[-0.4437];10585729800091154702143586304.00000;50),(523978.46556;[0.72];[-0.23];992224278839680404624947281920.00000;[0.5063];[-0.4437];10585729800091154702143586304.00000;50)]"
5,10,1.0157101182694662e+28,[0.5012],[-0.4488],679027.5778770447,"[(37800.07076;[0.52];[-0.43];585122415428742007017005121536.00000;[0.5012];[-0.4488];10157101182694661659755020288.00000;50),(363355.95083;[0.52];[-0.43];585122415428742007017005121536.00000;[0.5012];[-0.4488];10157101182694661659755020288.00000;50),(521865.20982;[0.52];[-0.43];585122415428742007017005121536.00000;[0.5012];[-0.4488];10157101182694661659755020288.00000;50)]"
5,3,1.3303229826289513e+27,[0.4975],[-0.4525],698421.549320221,"[(38900.15602;[0.6];[-0.35];824985522282655315829760983040.00000;[0.4975];[-0.4525];1330322982628951349084028928.00000;50),(380823.38834;[0.6];[-0.35];824985522282655315829760983040.00000;[0.4975];[-0.4525];1330322982628951349084028928.00000;50),(541556.31948;[0.6];[-0.35];824985522282655315829760983040.00000;[0.4975];[-0.4525];1330322982628951349084028928.00000;50)]"
5,9,2.998746875778904e+27,[0.4987],[-0.4513],681387.2237205505,"[(39897.90249;[0.54];[-0.41];379292600152215579439791079424.00000;[0.4987];[-0.4513];2998746875778903918375862272.00000;50),(368072.10064;[0.54];[-0.41];379292600152215579439791079424.00000;[0.4987];[-0.4513];2998746875778903918375862272.00000;50),(526536.78346;[0.54];[-0.41];379292600152215579439791079424.00000;[0.4987];[-0.4513];2998746875778903918375862272.00000;50)]"
5,8,-2.6215533005470094e+28,[0.4936],[-0.4564],687703.6623954773,"[(38889.79983;[0.66];[-0.29];615004784720514943865136873472.00000;[0.4936];[-0.4564];-26215533005470093737333882880.00000;50),(369362.05459;[0.66];[-0.29];615004784720514943865136873472.00000;[0.4936];[-0.4564];-26215533005470093737333882880.00000;50),(530159.19495;[0.66];[-0.29];615004784720514943865136873472.00000;[0.4936];[-0.4564];-26215533005470093737333882880.00000;50)]"
7,1,0.0,[],[],13423.57611656189,[]
7,4,0.0,[],[],13657.956838607788,[]
7,2,0.0,[],[],13972.980976104736,[]
7,3,0.0,[],[],13842.64612197876,[]
7,5,0.0,[],[],13797.147035598755,[]
7,6,0.0,[],[],13278.0282497406,[]
7,7,0.0,[],[],13465.65556526184,[]
7,9,0.0,[],[],13515.980243682861,[]
7,8,0.0,[],[],14030.622959136963,[]
7,10,0.0,[],[],13603.05404663086,[]
8,1,0.0,[],[],13272.440671920776,[]
8,2,0.0,[],[],13497.031211853027,[]
8,3,0.0,[],[],13536.433696746826,[]
8,4,0.0,[],[],13766.778945922852,[]
8,5,0.0,[],[],13674.043416976929,[]
