Hardness,Seed,Objective,feas,surplus,Runtime,solutions
4,10,1.1680550789035611e+27,[0.5016],[-0.4484],712386.9888782501,[(57240.07225;[0.52];[-0.43];324783307899059368045028835328.00000;[0.5016];[-0.4484];1168055078903561139137806336.00000;100)]
4,9,-3.666128701846441e+27,[0.4998],[-0.4502],716067.9883956909,[(58429.56710;[0.59];[-0.36];234918021972991065532254912512.00000;[0.4998];[-0.4502];-3666128701846441106985713664.00000;100)]
4,8,3.992415782637685e+26,[0.5024],[-0.4476],720430.2389621735,[(60576.88189;[0.62];[-0.33];638463596142171662483311296512.00000;[0.5024];[-0.4476];399241578263768491060363264.00000;100)]
4,7,-6.780699304579128e+27,[0.4947],[-0.4553],732378.5469532013,[(66990.50903;[0.65];[-0.3];681499544262644765110260727808.00000;[0.4947];[-0.4553];-6780699304579128091786346496.00000;100)]
5,1,-2.3648354741815577e+28,[0.4919],[-0.4581],716985.8152866364,[(57376.53303;[0.54];[-0.41];519267619748085716072550891520.00000;[0.4919];[-0.4581];-23648354741815577482752950272.00000;100)]
5,3,6.867819675741531e+25,[0.4975],[-0.4525],720967.7739143372,[(60472.41426;[0.58];[-0.37];749063681350229633375087362048.00000;[0.4975];[-0.4525];68678196757415307109203968.00000;100)]
5,4,-2.739849521736749e+27,[0.502],[-0.448],721935.4312419891,[(57533.49781;[0.62];[-0.33];399242020613039926338090172416.00000;[0.502];[-0.448];-2739849521736748895045681152.00000;100)]
5,7,-6.780699304580528e+27,[0.4947],[-0.4553],715062.3960494995,[(56589.97607;[0.65];[-0.3];681499544262540337893901074432.00000;[0.4947];[-0.4553];-6780699304580527770088505344.00000;100)]
5,2,-2.560159281233907e+28,[0.4916],[-0.4584],730098.0672836304,[(59170.49813;[0.54];[-0.41];299117735471552571247840722944.00000;[0.4916];[-0.4584];-25601592812339068240201252864.00000;100)]
5,5,-1.887771480243048e+27,[0.4975],[-0.4525],720327.748298645,[(60535.60543;[0.52];[-0.43];212129223803657196717580746752.00000;[0.4975];[-0.4525];-1887771480243048019902070784.00000;100)]
5,6,-9.427928335889462e+26,[0.4951],[-0.4549],728183.021068573,[(64470.57962;[0.55];[-0.4];283202727895019824370994380800.00000;[0.4951];[-0.4549];-942792833588946244355489792.00000;100)]
5,9,-3.666128701975199e+27,[0.4998],[-0.4502],720729.9995422363,[(60266.80660;[0.59];[-0.36];234918021972990537766673580032.00000;[0.4998];[-0.4502];-3666128701975198866400608256.00000;100)]
5,8,3.992415775302315e+26,[0.5024],[-0.4476],724262.6507282257,[(61719.16080;[0.62];[-0.33];638463596142170255108427743232.00000;[0.5024];[-0.4476];399241577530231507612860416.00000;100)]
5,10,1.1680550779542637e+27,[0.5016],[-0.4484],721505.8887004852,[(59275.12884;[0.52];[-0.43];324783307899057749563912749056.00000;[0.5016];[-0.4484];1168055077954263690436935680.00000;100)]
7,1,0.0,[],[],16677.385330200195,[]
7,2,0.0,[],[],16810.779094696045,[]
7,3,0.0,[],[],17119.149446487427,[]
7,4,0.0,[],[],16804.657697677612,[]
7,5,0.0,[],[],16447.01862335205,[]
7,6,0.0,[],[],18163.068532943726,[]
7,7,0.0,[],[],16172.711610794067,[]
7,9,0.0,[],[],16271.14462852478,[]
7,8,0.0,[],[],16551.636934280396,[]
7,10,0.0,[],[],16669.66485977173,[]
8,1,0.0,[],[],15961.69638633728,[]
8,2,0.0,[],[],16130.195140838623,[]
8,3,0.0,[],[],16485.467195510864,[]
8,4,0.0,[],[],16309.226512908936,[]
8,5,0.0,[],[],16369.884490966797,[]
8,6,0.0,[],[],15844.558715820312,[]
8,7,0.0,[],[],16137.646675109863,[]
8,8,0.0,[],[],17362.05005645752,[]
8,9,0.0,[],[],16325.239658355713,[]
8,10,0.0,[],[],16217.93270111084,[]
6,6,-9.427928809022455e+26,[0.4951],[-0.4549],709764.5478248596,[(56779.89793;[0.55];[-0.4];283202727795308721246128046080.00000;[0.4951];[-0.4549];-942792880902245503951962112.00000;100)]
6,3,6.867514946630225e+25,[0.4975],[-0.4525],721631.1459541321,[(57178.25508;[0.58];[-0.37];749063681329773017230175371264.00000;[0.4975];[-0.4525];68675149466302249156214784.00000;100)]
6,10,1.168054713401626e+27,[0.5016],[-0.4484],698953.750371933,[(58851.76563;[0.52];[-0.43];324783307896973638467602874368.00000;[0.5016];[-0.4484];1168054713401625996479692800.00000;100)]
6,8,3.9921300925936235e+26,[0.5024],[-0.4476],713122.0571994781,[(57023.74101;[0.62];[-0.33];638463596136483053203988938752.00000;[0.5024];[-0.4476];399213009259362350260027392.00000;100)]
6,1,-2.3648342607663237e+28,[0.4919],[-0.4581],756912.828207016,[(56865.24105;[0.54];[-0.41];519267619736822776354450702336.00000;[0.4919];[-0.4581];-23648342607663237192019345408.00000;100)]
6,2,-2.560158854001706e+28,[0.4916],[-0.4584],746687.6459121704,[(57387.01010;[0.54];[-0.41];299117735398581555726114619392.00000;[0.4916];[-0.4584];-25601588540017058639178104832.00000;100)]
6,9,-3.666130213868292e+27,[0.4998],[-0.4502],723719.3124294281,[(56583.54449;[0.59];[-0.36];234918021972545173984773144576.00000;[0.4998];[-0.4502];-3666130213868292162625470464.00000;100)]
6,7,-6.780700366642373e+27,[0.4947],[-0.4553],745528.2356739044,[(57525.00415;[0.65];[-0.3];681499544224468454756482809856.00000;[0.4947];[-0.4553];-6780700366642372789131018240.00000;100)]
6,4,-2.7400711337334786e+27,[0.502],[-0.448],774267.6522731781,[(57148.70572;[0.62];[-0.33];399242020431763567411963363328.00000;[0.502];[-0.448];-2740071133733478615222321152.00000;100)]
6,5,-1.8877802971824275e+27,[0.4975],[-0.4525],798242.7265644073,[(61046.00954;[0.52];[-0.43];212129223757260831881433186304.00000;[0.4975];[-0.4525];-1887780297182427510732750848.00000;100)]
