Hardness,Seed,Objective,feas,surplus,Runtime,solutions
0,9,2.7032560313142864e+17,[0.4881],[-0.4619],2907.5982570648193,[(2796.27061;[1.];[0.05];35348673476265.14062;[0.4881];[-0.4619];270325603131428640.00000;10)]
1,4,-3954329523.4118137,[0.7279],[-0.2221],600345.6552028656,"[(2959.37037;[0.3];[-0.65];232166709403216.31250;[0.4926];[-0.4574];1089010839604907392.00000;10),(12738.92617;[0.3];[-0.65];232166709403216.31250;[0.4926];[-0.4574];1089010839604907392.00000;10),(16931.19168;[0.3];[-0.65];232166709403216.31250;[0.4926];[-0.4574];1089010839604907392.00000;10),(18034.65080;[0.3];[-0.65];30523587158968.61719;[0.4788];[-0.4712];35571327469578024.00000;10),(18684.22222;[0.3];[-0.65];30523587158968.61719;[0.4788];[-0.4712];35571327469578024.00000;10),(20404.26731;[0.3];[-0.65];30399960390317.66797;[0.4795];[-0.4705];34836482662489352.00000;10),(22458.26197;[0.4];[-0.55];29595409730562.29297;[0.481];[-0.469];34403082272592600.00000;10),(24310.43696;[0.4];[-0.55];29164624050495.10938;[0.4804];[-0.4696];34324030236586976.00000;10),(26265.15007;[0.4];[-0.55];25492649893830.77344;[0.4788];[-0.4712];25847041515591648.00000;10),(28263.33928;[0.4];[-0.55];19558259115242.55859;[0.4801];[-0.4699];15671765639572200.00000;10),(29376.26100;[0.4];[-0.55];2590432077973.94141;[0.4823];[-0.4677];1969561808827534.00000;10),(31233.78396;[0.4];[-0.55];2583522591281.27100;[0.483];[-0.467];1971236305351623.25000;10),(32287.78386;[0.4];[-0.55];139511717704.21179;[0.4747];[-0.4753];1009598663926.05957;10),(32915.21859;[0.4];[-0.55];139511717704.21179;[0.4747];[-0.4753];1009598663926.05957;10),(34941.76602;[0.3];[-0.65];125408810440.28224;[0.4671];[-0.4829];-2748923487373.82129;10),(37002.76875;[0.3];[-0.65];107702463956.78384;[0.4676];[-0.4824];2300162892892.98389;10),(39410.78448;[0.3];[-0.65];75048614198.06995;[0.4906];[-0.4594];11526874417993.05078;10),(41591.04204;[0.5];[-0.45];63189304293.52854;[0.4618];[-0.4882];8831612404534.89062;10),(43635.13207;[0.4];[-0.55];56431719857.09875;[0.5362];[-0.4138];9128349275895.82617;10),(45529.33097;[0.4];[-0.55];47208819480.08495;[0.4348];[-0.5152];6400312573533.04980;10),(47218.47034;[0.4];[-0.55];28014900347.62157;[0.5586];[-0.3914];4898019615652.31055;10),(49068.50219;[0.4];[-0.55];22663081555.34925;[0.4647];[-0.4853];6569229175170.65039;10),(50105.38435;[0.4];[-0.55];20704716079.20207;[0.4338];[-0.5162];2079767189725.27344;10),(51016.31236;[0.4];[-0.55];20704716079.20207;[0.4338];[-0.5162];2079767189725.27344;10),(53122.16854;[0.6];[-0.35];20691541313.97612;[0.4768];[-0.4732];2079800785215.59644;10),(55749.49241;[0.6];[-0.35];20545384304.33220;[0.4162];[-0.5338];2078962454501.42017;10),(58282.22489;[0.8];[-0.15];16029368691.40858;[0.6637];[-0.2863];1666221876618.60376;10),(60530.17068;[0.8];[-0.15];5749510654.66667;[0.6773];[-0.2727];372464721548.72345;10),(62656.39496;[0.6];[-0.35];2867415351.30471;[0.4001];[-0.5499];122023126810.08363;10),(64876.41716;[0.9];[-0.05];2858599950.43609;[0.6894];[-0.2606];121805078331.06190;10),(67114.99691;[0.9];[-0.05];2695915915.74609;[0.7099];[-0.2401];123918351882.15973;10),(70442.20567;[1.];[0.05];275256875.41666;[0.7339];[-0.2161];-539968960.22819;10),(72296.23055;[0.9];[-0.05];2635913927.97456;[0.7091];[-0.2409];126981714212.50305;10),(75148.83041;[1.];[0.05];321148192.37176;[0.7275];[-0.2225];-4512034372.81801;10),(77414.83974;[0.9];[-0.05];2477229097.53227;[0.7091];[-0.2409];130155040111.34720;10),(80566.93339;[0.9];[-0.05];2462643789.89954;[0.7133];[-0.2367];127521987047.67317;10),(84362.61678;[1.];[0.05];322111697.43499;[0.7466];[-0.2034];-4180013868.38983;10),(87132.51305;[1.];[0.05];323938477.55295;[0.7308];[-0.2192];-3954319579.55264;10),(92211.21216;[1.];[0.05];323960096.50249;[0.729];[-0.221];-3954616283.47215;10),(94519.49167;[0.9];[-0.05];2462602746.70670;[0.7277];[-0.2223];127521717910.61670;10),(97317.89041;[0.9];[-0.05];2462220358.86448;[0.7286];[-0.2214];127530805812.58875;10),(100114.52866;[0.9];[-0.05];2462030001.94644;[0.7294];[-0.2206];127530456690.58357;10),(113387.59065;[0.9];[-0.05];2461680447.29338;[0.7305];[-0.2195];127538251557.57716;10),(119258.06856;[1.];[0.05];323969781.29184;[0.7283];[-0.2217];-3954616265.45817;10),(125942.92164;[1.];[0.05];323971496.55245;[0.7277];[-0.2223];-3954186680.17488;10),(132797.78957;[1.];[0.05];323971647.68759;[0.7277];[-0.2223];-3954186681.38264;10),(137688.04812;[1.];[0.05];323971647.68759;[0.7277];[-0.2223];-3954186681.38264;10),(184172.31131;[1.];[0.05];323977952.40489;[0.7279];[-0.2221];-3954329523.41181;10),(237298.74325;[1.];[0.05];323977952.40489;[0.7279];[-0.2221];-3954329523.41181;10),(333767.36760;[1.];[0.05];323977952.40489;[0.7279];[-0.2221];-3954329523.41181;10),(340245.46742;[0.9];[-0.05];2461677328.74561;[0.7305];[-0.2195];127538089985.68689;10),(359752.69341;[0.9];[-0.05];2461678943.99054;[0.7305];[-0.2195];127538172429.78531;10),(370661.46326;[0.3];[-0.65];232166709403216.31250;[0.4926];[-0.4574];1089010839604907392.00000;10),(375119.49778;[0.3];[-0.65];232166709403216.31250;[0.4926];[-0.4574];1089010839604907392.00000;10),(376084.21731;[0.3];[-0.65];30523587158968.61719;[0.4788];[-0.4712];35571327469578024.00000;10),(376748.12531;[0.3];[-0.65];30523587158968.61719;[0.4788];[-0.4712];35571327469578024.00000;10),(378444.50569;[0.3];[-0.65];30399960390317.66797;[0.4795];[-0.4705];34836482662489352.00000;10),(380614.15195;[0.4];[-0.55];29595409730562.29297;[0.481];[-0.469];34403082272592600.00000;10),(382974.94531;[0.4];[-0.55];29164624050495.10938;[0.4804];[-0.4696];34324030236586976.00000;10),(386012.28380;[0.4];[-0.55];25492649893830.77344;[0.4788];[-0.4712];25847041515591648.00000;10),(388501.10269;[0.4];[-0.55];19558259115242.55859;[0.4801];[-0.4699];15671765639572200.00000;10),(390478.19304;[0.4];[-0.55];2590432077973.94141;[0.4823];[-0.4677];1969561808827534.00000;10),(392483.81472;[0.4];[-0.55];2583522591281.27100;[0.483];[-0.467];1971236305351623.25000;10),(393665.65657;[0.4];[-0.55];139511717704.21179;[0.4747];[-0.4753];1009598663926.05957;10),(394460.17194;[0.4];[-0.55];139511717704.21179;[0.4747];[-0.4753];1009598663926.05957;10),(397968.87326;[0.3];[-0.65];125408810440.28224;[0.4671];[-0.4829];-2748923487373.82129;10),(401099.74408;[0.3];[-0.65];107702463956.78384;[0.4676];[-0.4824];2300162892892.98389;10),(405466.03703;[0.3];[-0.65];75048614198.06995;[0.4906];[-0.4594];11526874417993.05078;10),(407927.25778;[0.5];[-0.45];63189304293.52854;[0.4618];[-0.4882];8831612404534.89062;10),(411176.94926;[0.4];[-0.55];56431719857.09875;[0.5362];[-0.4138];9128349275895.82617;10),(414144.70363;[0.4];[-0.55];47208819480.08495;[0.4348];[-0.5152];6400312573533.04980;10),(416349.91670;[0.4];[-0.55];28014900347.62157;[0.5586];[-0.3914];4898019615652.31055;10),(418752.82550;[0.4];[-0.55];22663081555.34925;[0.4647];[-0.4853];6569229175170.65039;10),(420717.13614;[0.4];[-0.55];20704716079.20207;[0.4338];[-0.5162];2079767189725.27344;10),(422367.54298;[0.4];[-0.55];20704716079.20207;[0.4338];[-0.5162];2079767189725.27344;10),(426132.29227;[0.6];[-0.35];20691541313.97612;[0.4768];[-0.4732];2079800785215.59644;10),(430559.23319;[0.6];[-0.35];20545384304.33220;[0.4162];[-0.5338];2078962454501.42017;10),(433016.44778;[0.8];[-0.15];16029368691.40858;[0.6637];[-0.2863];1666221876618.60376;10),(435243.87908;[0.8];[-0.15];5749510654.66667;[0.6773];[-0.2727];372464721548.72345;10),(437445.91379;[0.6];[-0.35];2867415351.30471;[0.4001];[-0.5499];122023126810.08363;10),(439469.74277;[0.9];[-0.05];2858599950.43609;[0.6894];[-0.2606];121805078331.06190;10),(442092.43703;[0.9];[-0.05];2695915915.74609;[0.7099];[-0.2401];123918351882.15973;10),(446872.53451;[1.];[0.05];275256875.41666;[0.7339];[-0.2161];-539968960.22819;10),(450753.86310;[0.9];[-0.05];2635913927.97456;[0.7091];[-0.2409];126981714212.50305;10),(455500.87190;[1.];[0.05];321148192.37176;[0.7275];[-0.2225];-4512034372.81801;10),(459050.98486;[0.9];[-0.05];2477229097.53227;[0.7091];[-0.2409];130155040111.34720;10),(464116.21237;[0.9];[-0.05];2462643789.89954;[0.7133];[-0.2367];127521987047.67317;10),(467183.38251;[1.];[0.05];322111697.43499;[0.7466];[-0.2034];-4180013868.38983;10),(469847.92256;[1.];[0.05];323938477.55295;[0.7308];[-0.2192];-3954319579.55264;10),(474917.89055;[1.];[0.05];323960096.50249;[0.729];[-0.221];-3954616283.47215;10),(477384.09376;[0.9];[-0.05];2462602746.70670;[0.7277];[-0.2223];127521717910.61670;10),(480558.40588;[0.9];[-0.05];2462220358.86448;[0.7286];[-0.2214];127530805812.58875;10),(483276.32833;[0.9];[-0.05];2462030001.94644;[0.7294];[-0.2206];127530456690.58357;10),(496185.23479;[0.9];[-0.05];2461680447.29338;[0.7305];[-0.2195];127538251557.57716;10),(501309.62825;[1.];[0.05];323969781.29184;[0.7283];[-0.2217];-3954616265.45817;10),(506098.05965;[1.];[0.05];323971496.55245;[0.7277];[-0.2223];-3954186680.17488;10),(510451.25580;[1.];[0.05];323971647.68759;[0.7277];[-0.2223];-3954186681.38264;10),(513908.01311;[1.];[0.05];323971647.68759;[0.7277];[-0.2223];-3954186681.38264;10),(546979.95901;[1.];[0.05];323977952.40489;[0.7279];[-0.2221];-3954329523.41181;10),(599063.90619;[1.];[0.05];323977952.40489;[0.7279];[-0.2221];-3954329523.41181;10),(600221.49420;[1.];[0.05];323977952.40489;[0.7279];[-0.2221];-3954329523.41181;10)]"
0,8,160315655949.7263,[0.693],[-0.257],600398.1492519379,"[(3013.40556;[0.8];[-0.15];79350666011162.04688;[0.4823];[-0.4677];181213175055333472.00000;10),(12736.44495;[0.8];[-0.15];79350666011162.04688;[0.4823];[-0.4677];181213175055333472.00000;10),(16862.75887;[0.8];[-0.15];79350666011162.04688;[0.4823];[-0.4677];181213175055333472.00000;10),(17909.78885;[0.8];[-0.15];63763219107733.46094;[0.4818];[-0.4682];119248427776486784.00000;10),(18794.77525;[0.7];[-0.25];16284434384072.59180;[0.4772];[-0.4728];26707792987830148.00000;10),(19473.67811;[0.7];[-0.25];16284434384072.59180;[0.4772];[-0.4728];26707792987830148.00000;10),(20113.39021;[0.7];[-0.25];16284434384072.59180;[0.4772];[-0.4728];26707792987830148.00000;10),(22112.99205;[0.7];[-0.25];15846458342759.09375;[0.4755];[-0.4745];24739240777654800.00000;10),(23780.08652;[0.8];[-0.15];11755573023278.77734;[0.4764];[-0.4736];13758430480448454.00000;10),(25747.21527;[0.9];[-0.05];4242354005152.76367;[0.4736];[-0.4764];10957984901979758.00000;10),(26833.73260;[0.8];[-0.15];157762048412.58038;[0.4746];[-0.4754];782709034782658.87500;10),(28723.14692;[0.8];[-0.15];155466102276.97018;[0.4737];[-0.4763];1242946647162284.75000;10),(29831.50196;[0.7];[-0.25];152925192411.51660;[0.473];[-0.477];47864227693790.12500;10),(31990.50426;[0.6];[-0.35];151908650634.61734;[0.5346];[-0.4154];38853890207602.06250;10),(33176.35846;[0.7];[-0.25];150618260590.62997;[0.4757];[-0.4743];499830612664130.00000;10),(34270.63537;[0.7];[-0.25];149231726102.91232;[0.474];[-0.476];435616057195659.56250;10),(35392.09342;[0.6];[-0.35];149213429392.34119;[0.4786];[-0.4714];435637026407762.25000;10),(37332.24750;[0.7];[-0.25];148333430825.15814;[0.4753];[-0.4747];423853670654280.87500;10),(38011.12747;[0.7];[-0.25];148333430825.15814;[0.4753];[-0.4747];423853670654280.87500;10),(39643.10932;[0.8];[-0.15];148286279520.62671;[0.5353];[-0.4147];433066375246782.93750;10),(40293.74552;[0.8];[-0.15];148286279520.62671;[0.5353];[-0.4147];433066375246782.93750;10),(41435.93240;[0.4];[-0.55];496922595.90643;[0.4503];[-0.4997];-320014816170.29938;10),(43808.68649;[0.8];[-0.15];495765623.52567;[0.5807];[-0.3693];-326069567872.69739;10),(46056.82826;[0.6];[-0.35];494956752.06021;[0.4823];[-0.4677];-333786677594.66785;10),(48426.83792;[0.8];[-0.15];286603432.22867;[0.5939];[-0.3561];-219403524931.66888;10),(51566.69044;[0.9];[-0.05];207508404.10943;[0.5904];[-0.3596];79354738169.33243;10),(53436.04660;[0.9];[-0.05];42417614.64335;[0.6083];[-0.3417];152503730768.44043;10),(55516.96682;[0.9];[-0.05];41678021.94319;[0.613];[-0.337];163081704881.26517;10),(58416.89587;[0.9];[-0.05];22481470.31390;[0.6358];[-0.3142];161123763432.46066;10),(61401.14284;[0.9];[-0.05];22281172.46416;[0.632];[-0.318];169760681824.91412;10),(65691.66899;[1.];[0.05];19732518.90546;[0.6941];[-0.2559];166380945606.17572;10),(68918.59961;[0.9];[-0.05];22150601.51956;[0.6375];[-0.3125];169739756741.85742;10),(71466.73989;[1.];[0.05];19770964.79562;[0.6992];[-0.2508];160315642308.63641;10),(73397.73107;[1.];[0.05];19806646.03547;[0.6935];[-0.2565];160315656057.22507;10),(75522.17817;[0.9];[-0.05];22139285.70521;[0.6414];[-0.3086];169739765809.52756;10),(79103.72758;[1.];[0.05];19809857.63168;[0.6935];[-0.2565];160125424008.66309;10),(81230.97038;[1.];[0.05];19810143.58947;[0.6934];[-0.2566];160126078667.25253;10),(84639.47940;[0.9];[-0.05];22134637.10044;[0.6416];[-0.3084];169719514124.88834;10),(88622.56765;[0.9];[-0.05];21906617.07958;[0.6429];[-0.3071];162543422213.73630;10),(92718.68539;[1.];[0.05];19810505.20340;[0.6934];[-0.2566];160125423649.72025;10),(94569.71550;[1.];[0.05];19810505.20340;[0.6934];[-0.2566];160125423649.72025;10),(96700.76394;[1.];[0.05];19810505.20340;[0.6934];[-0.2566];160125423649.72025;10),(104301.77927;[0.9];[-0.05];21743594.70923;[0.6434];[-0.3066];162191395267.50519;10),(108223.15550;[0.9];[-0.05];21743572.51558;[0.6434];[-0.3066];162191395246.55792;10),(145188.01403;[1.];[0.05];19810875.29186;[0.693];[-0.257];160315655949.72629;10),(149746.11306;[0.9];[-0.05];21743566.36973;[0.6434];[-0.3066];162191395241.16266;10),(154173.86627;[0.9];[-0.05];21743566.36973;[0.6434];[-0.3066];162191395241.16266;10),(235301.07546;[1.];[0.05];19810875.29186;[0.693];[-0.257];160315655949.72629;10),(269282.86624;[1.];[0.05];19810875.29186;[0.693];[-0.257];160315655949.72629;10),(280249.67861;[0.8];[-0.15];79350666011162.04688;[0.4823];[-0.4677];181213175055333472.00000;10),(285015.04660;[0.8];[-0.15];79350666011162.04688;[0.4823];[-0.4677];181213175055333472.00000;10),(286121.20461;[0.8];[-0.15];63763219107733.46094;[0.4818];[-0.4682];119248427776486784.00000;10),(287131.61993;[0.7];[-0.25];16284434384072.59180;[0.4772];[-0.4728];26707792987830148.00000;10),(287833.38881;[0.7];[-0.25];16284434384072.59180;[0.4772];[-0.4728];26707792987830148.00000;10),(288520.04147;[0.7];[-0.25];16284434384072.59180;[0.4772];[-0.4728];26707792987830148.00000;10),(290742.20896;[0.7];[-0.25];15846458342759.09375;[0.4755];[-0.4745];24739240777654800.00000;10),(292584.56302;[0.8];[-0.15];11755573023278.77734;[0.4764];[-0.4736];13758430480448454.00000;10),(294737.17761;[0.9];[-0.05];4242354005152.76367;[0.4736];[-0.4764];10957984901979758.00000;10),(295906.60095;[0.8];[-0.15];157762048412.58038;[0.4746];[-0.4754];782709034782658.87500;10),(298062.65783;[0.8];[-0.15];155466102276.97018;[0.4737];[-0.4763];1242946647162284.75000;10),(299307.16324;[0.7];[-0.25];152925192411.51660;[0.473];[-0.477];47864227693790.12500;10),(301661.82780;[0.6];[-0.35];151908650634.61734;[0.5346];[-0.4154];38853890207602.06250;10),(302951.58219;[0.7];[-0.25];150618260590.62997;[0.4757];[-0.4743];499830612664130.00000;10),(304289.18219;[0.7];[-0.25];149231726102.91232;[0.474];[-0.476];435616057195659.56250;10),(305582.60870;[0.6];[-0.35];149213429392.34119;[0.4786];[-0.4714];435637026407762.25000;10),(308481.42481;[0.7];[-0.25];148333430825.15814;[0.4753];[-0.4747];423853670654280.87500;10),(309149.24359;[0.7];[-0.25];148333430825.15814;[0.4753];[-0.4747];423853670654280.87500;10),(310866.59098;[0.8];[-0.15];148286279520.62671;[0.5353];[-0.4147];433066375246782.93750;10),(311666.65983;[0.8];[-0.15];148286279520.62671;[0.5353];[-0.4147];433066375246782.93750;10),(312838.44042;[0.4];[-0.55];496922595.90643;[0.4503];[-0.4997];-320014816170.29938;10),(315271.31104;[0.8];[-0.15];495765623.52567;[0.5807];[-0.3693];-326069567872.69739;10),(317941.52260;[0.6];[-0.35];494956752.06021;[0.4823];[-0.4677];-333786677594.66785;10),(320515.73253;[0.8];[-0.15];286603432.22867;[0.5939];[-0.3561];-219403524931.66888;10),(324168.69783;[0.9];[-0.05];207508404.10943;[0.5904];[-0.3596];79354738169.33243;10),(326349.73621;[0.9];[-0.05];42417614.64335;[0.6083];[-0.3417];152503730768.44043;10),(328486.51290;[0.9];[-0.05];41678021.94319;[0.613];[-0.337];163081704881.26517;10),(331917.18769;[0.9];[-0.05];22481470.31390;[0.6358];[-0.3142];161123763432.46066;10),(336609.54618;[0.9];[-0.05];22281172.46416;[0.632];[-0.318];169760681824.91412;10),(343360.56733;[1.];[0.05];19732518.90546;[0.6941];[-0.2559];166380945606.17572;10),(346953.68600;[0.9];[-0.05];22150601.51956;[0.6375];[-0.3125];169739756741.85742;10),(349656.69250;[1.];[0.05];19770964.79562;[0.6992];[-0.2508];160315642308.63641;10),(351602.69189;[1.];[0.05];19806646.03547;[0.6935];[-0.2565];160315656057.22507;10),(353505.89752;[0.9];[-0.05];22139285.70521;[0.6414];[-0.3086];169739765809.52756;10),(356877.19274;[1.];[0.05];19809857.63168;[0.6935];[-0.2565];160125424008.66309;10),(358807.97839;[1.];[0.05];19810143.58947;[0.6934];[-0.2566];160126078667.25253;10),(361374.37344;[0.9];[-0.05];22134637.10044;[0.6416];[-0.3084];169719514124.88834;10),(365742.21396;[0.9];[-0.05];21906617.07958;[0.6429];[-0.3071];162543422213.73630;10),(370482.18513;[1.];[0.05];19810505.20340;[0.6934];[-0.2566];160125423649.72025;10),(373059.55839;[1.];[0.05];19810505.20340;[0.6934];[-0.2566];160125423649.72025;10),(375374.20344;[1.];[0.05];19810505.20340;[0.6934];[-0.2566];160125423649.72025;10),(384702.36897;[0.9];[-0.05];21743594.70923;[0.6434];[-0.3066];162191395267.50519;10),(391726.62354;[0.9];[-0.05];21743572.51558;[0.6434];[-0.3066];162191395246.55792;10),(425380.37515;[1.];[0.05];19810875.29186;[0.693];[-0.257];160315655949.72629;10),(427855.57294;[0.9];[-0.05];21743566.36973;[0.6434];[-0.3066];162191395241.16266;10),(429729.53176;[0.9];[-0.05];21743566.36973;[0.6434];[-0.3066];162191395241.16266;10),(491771.47722;[1.];[0.05];19810875.29186;[0.693];[-0.257];160315655949.72629;10),(525139.36305;[1.];[0.05];19810875.29186;[0.693];[-0.257];160315655949.72629;10),(536858.11925;[0.8];[-0.15];79350666011162.04688;[0.4823];[-0.4677];181213175055333472.00000;10),(542916.45575;[0.8];[-0.15];79350666011162.04688;[0.4823];[-0.4677];181213175055333472.00000;10),(544352.81897;[0.8];[-0.15];63763219107733.46094;[0.4818];[-0.4682];119248427776486784.00000;10),(545540.09175;[0.7];[-0.25];16284434384072.59180;[0.4772];[-0.4728];26707792987830148.00000;10),(546435.91404;[0.7];[-0.25];16284434384072.59180;[0.4772];[-0.4728];26707792987830148.00000;10),(547314.49819;[0.7];[-0.25];16284434384072.59180;[0.4772];[-0.4728];26707792987830148.00000;10),(549497.73788;[0.7];[-0.25];15846458342759.09375;[0.4755];[-0.4745];24739240777654800.00000;10),(551483.09779;[0.8];[-0.15];11755573023278.77734;[0.4764];[-0.4736];13758430480448454.00000;10),(553866.06598;[0.9];[-0.05];4242354005152.76367;[0.4736];[-0.4764];10957984901979758.00000;10),(555222.27407;[0.8];[-0.15];157762048412.58038;[0.4746];[-0.4754];782709034782658.87500;10),(557396.16871;[0.8];[-0.15];155466102276.97018;[0.4737];[-0.4763];1242946647162284.75000;10),(558589.14757;[0.7];[-0.25];152925192411.51660;[0.473];[-0.477];47864227693790.12500;10),(561055.24135;[0.6];[-0.35];151908650634.61734;[0.5346];[-0.4154];38853890207602.06250;10),(562357.78785;[0.7];[-0.25];150618260590.62997;[0.4757];[-0.4743];499830612664130.00000;10),(563728.70970;[0.7];[-0.25];149231726102.91232;[0.474];[-0.476];435616057195659.56250;10),(565060.60028;[0.6];[-0.35];149213429392.34119;[0.4786];[-0.4714];435637026407762.25000;10),(568006.09159;[0.7];[-0.25];148333430825.15814;[0.4753];[-0.4747];423853670654280.87500;10),(568859.76934;[0.7];[-0.25];148333430825.15814;[0.4753];[-0.4747];423853670654280.87500;10),(570780.76196;[0.8];[-0.15];148286279520.62671;[0.5353];[-0.4147];433066375246782.93750;10),(571603.49178;[0.8];[-0.15];148286279520.62671;[0.5353];[-0.4147];433066375246782.93750;10),(573094.34581;[0.4];[-0.55];496922595.90643;[0.4503];[-0.4997];-320014816170.29938;10),(575774.69182;[0.8];[-0.15];495765623.52567;[0.5807];[-0.3693];-326069567872.69739;10),(578290.21978;[0.6];[-0.35];494956752.06021;[0.4823];[-0.4677];-333786677594.66785;10),(580986.60111;[0.8];[-0.15];286603432.22867;[0.5939];[-0.3561];-219403524931.66888;10),(584800.27699;[0.9];[-0.05];207508404.10943;[0.5904];[-0.3596];79354738169.33243;10),(587020.03837;[0.9];[-0.05];42417614.64335;[0.6083];[-0.3417];152503730768.44043;10),(589518.24617;[0.9];[-0.05];41678021.94319;[0.613];[-0.337];163081704881.26517;10),(593418.15448;[0.9];[-0.05];22481470.31390;[0.6358];[-0.3142];161123763432.46066;10),(597223.68217;[0.9];[-0.05];22281172.46416;[0.632];[-0.318];169760681824.91412;10),(600256.78730;[1.];[0.05];19732003.60298;[0.6943];[-0.2557];166380291145.32523;10)]"
