Hardness,Seed,Objective,feas,surplus,Runtime,solutions
0,9,18334.14888158054,[1.],[0.05],9008.026838302612,"[(3406.80218;[0.8983];[-0.0517];18071.85063;[0.8968];[-0.0532];18083.88929;100),(4552.98185;[0.8983];[-0.0517];18071.85063;[0.8968];[-0.0532];18083.88929;100),(5982.75471;[0.9841];[0.0341];18274.17266;[0.9827];[0.0327];18290.57384;200),(8696.14339;[1.];[0.05];18313.82730;[1.];[0.05];18334.14888;400)]"
1,9,15983.306403898443,[0.9937],[0.0437],9692.800760269165,"[(3593.50109;[0.8682];[-0.0818];15808.29184;[0.8669];[-0.0831];15818.91489;100),(4897.60971;[0.8682];[-0.0818];15808.29184;[0.8669];[-0.0831];15818.91489;100),(6355.57604;[0.9061];[-0.0439];15919.07501;[0.9027];[-0.0473];15930.84200;200),(9343.18542;[0.9947];[0.0447];15972.09411;[0.9937];[0.0437];15983.30640;400)]"
0,8,18292.25497819238,[0.9827],[0.0327],10075.755834579468,"[(3747.29323;[0.921];[-0.029];18568.12311;[0.9131];[-0.0369];18161.03189;100),(4874.75538;[0.921];[-0.029];18568.12311;[0.9131];[-0.0369];18161.03189;100),(6847.08524;[0.921];[-0.029];18568.12311;[0.9131];[-0.0369];18161.03189;200),(9796.51618;[0.9847];[0.0347];18647.63768;[0.9827];[0.0327];18292.25498;400)]"
2,9,13901.144251318628,[0.9976],[0.0476],10127.120971679688,"[(3802.25897;[0.7962];[-0.1538];13727.10959;[0.7899];[-0.1601];13740.21059;100),(4953.77707;[0.7962];[-0.1538];13727.10959;[0.7899];[-0.1601];13740.21059;100),(6629.57525;[0.8434];[-0.1066];13835.72507;[0.8413];[-0.1087];13850.84210;200),(9800.15969;[0.9983];[0.0483];13886.34386;[0.9976];[0.0476];13901.14425;400)]"
5,6,9090.370680579874,[0.9916],[0.0416],4543.766736984253,[(4203.38750;[0.991];[0.041];9050.03152;[0.9916];[0.0416];9090.37068;100)]
0,2,18302.14669860684,[0.9988],[0.0488],15794.729709625244,"[(3889.22524;[0.9226];[-0.0274];18431.51904;[0.9237];[-0.0263];18184.45898;100),(5140.24043;[0.9226];[-0.0274];18431.51904;[0.9237];[-0.0263];18184.45898;100),(6561.48100;[0.9204];[-0.0296];18427.60586;[0.9205];[-0.0295];18178.82317;200),(9737.82945;[0.8951];[-0.0549];18354.71383;[0.8959];[-0.0541];18097.00925;400),(15523.32807;[0.9988];[0.0488];18509.76876;[0.9988];[0.0488];18302.14670;800)]"
2,2,13905.803260697225,[0.9706],[0.0206],62056.857109069824,"[(3859.34067;[0.8121];[-0.1379];14013.75591;[0.8051];[-0.1449];13810.42378;100),(5246.46592;[0.8121];[-0.1379];14013.75591;[0.8051];[-0.1449];13810.42378;100),(6986.97448;[0.8121];[-0.1379];14015.04751;[0.8049];[-0.1451];13811.55248;200),(9835.72483;[0.8011];[-0.1489];13992.52363;[0.7928];[-0.1572];13785.92539;400),(15735.09955;[0.848];[-0.102];14059.44856;[0.8471];[-0.1029];13868.47687;800),(18776.93987;[0.848];[-0.102];14059.44856;[0.8471];[-0.1029];13868.47687;800),(22045.09258;[0.848];[-0.102];14059.44856;[0.8471];[-0.1029];13868.47687;800),(25505.66912;[0.848];[-0.102];14059.44856;[0.8471];[-0.1029];13868.47687;800),(29189.50129;[0.848];[-0.102];14059.44856;[0.8471];[-0.1029];13868.47687;800),(32244.59767;[0.848];[-0.102];14059.44856;[0.8471];[-0.1029];13868.47687;800),(35714.48684;[0.848];[-0.102];14059.44856;[0.8471];[-0.1029];13868.47687;800),(38988.24167;[0.848];[-0.102];14059.44856;[0.8471];[-0.1029];13868.47687;800),(39628.61848;[0.9207];[-0.0293];13371.11834;[0.9217];[-0.0283];13213.60013;800),(40119.74907;[0.9679];[0.0179];12287.55245;[0.9668];[0.0168];12185.69378;800),(40943.92586;[0.9453];[-0.0047];12930.36166;[0.9462];[-0.0038];12802.60037;800),(41851.92752;[0.9593];[0.0093];12650.59852;[0.9593];[0.0093];12537.65304;800),(42439.72611;[0.9527];[0.0027];12790.02740;[0.9523];[0.0023];12667.12489;800),(42897.80593;[0.9485];[-0.0015];12876.30057;[0.9502];[0.0002];12751.97917;800),(43439.60238;[0.9492];[-0.0008];12837.37333;[0.9507];[0.0007];12714.95943;800),(43861.29689;[0.9522];[0.0022];12821.12260;[0.9522];[0.0022];12701.08664;800),(44363.22737;[0.9512];[0.0012];12815.67262;[0.9512];[0.0012];12691.32811;800),(45036.22699;[0.9523];[0.0023];12825.84473;[0.9524];[0.0024];12705.82283;800),(45491.09435;[0.9489];[-0.0011];12833.26685;[0.9506];[0.0006];12710.87128;800),(46070.02258;[0.9491];[-0.0009];12836.98438;[0.9505];[0.0005];12716.65215;800),(46862.83159;[0.9494];[-0.0006];12836.85841;[0.9508];[0.0008];12716.57267;800),(47391.55507;[0.9494];[-0.0006];12836.85841;[0.9508];[0.0008];12716.57267;800),(47982.16105;[0.9494];[-0.0006];12836.85841;[0.9508];[0.0008];12716.57267;800),(48589.45227;[0.9494];[-0.0006];12834.63340;[0.9507];[0.0007];12714.73187;800),(49374.97306;[0.9494];[-0.0006];12834.63340;[0.9507];[0.0007];12714.73187;800),(61761.72686;[0.9694];[0.0194];14059.90333;[0.9706];[0.0206];13905.80326;1600)]"
1,10,15983.812356007511,[0.9808],[0.0308],62487.69998550415,"[(3953.25971;[0.8387];[-0.1113];16092.58336;[0.846];[-0.104];15784.48817;100),(5397.42470;[0.8387];[-0.1113];16092.58336;[0.846];[-0.104];15784.48817;100),(7521.38615;[0.8433];[-0.1067];16106.53725;[0.8473];[-0.1027];15802.97504;200),(10826.51472;[0.8498];[-0.1002];16126.96821;[0.8539];[-0.0961];15825.88819;400),(16937.36577;[0.8825];[-0.0675];16204.92032;[0.8846];[-0.0654];15916.06220;800),(19645.20693;[0.8825];[-0.0675];16204.92032;[0.8846];[-0.0654];15916.06220;800),(22740.05890;[0.8825];[-0.0675];16204.92032;[0.8846];[-0.0654];15916.06220;800),(25858.95991;[0.8825];[-0.0675];16204.92032;[0.8846];[-0.0654];15916.06220;800),(29333.37092;[0.8825];[-0.0675];16204.92032;[0.8846];[-0.0654];15916.06220;800),(32764.93597;[0.8825];[-0.0675];16204.92032;[0.8846];[-0.0654];15916.06220;800),(36108.84047;[0.8825];[-0.0675];16204.92032;[0.8846];[-0.0654];15916.06220;800),(39807.81221;[0.8825];[-0.0675];16204.92032;[0.8846];[-0.0654];15916.06220;800),(40481.43506;[0.9245];[-0.0255];15825.95975;[0.9306];[-0.0194];15589.40495;800),(41261.56354;[0.9643];[0.0143];15094.26478;[0.9635];[0.0135];14933.53858;800),(41921.76747;[0.9465];[-0.0035];15520.53980;[0.949];[-0.001];15315.38837;800),(42459.75828;[0.9554];[0.0054];15304.74598;[0.9564];[0.0064];15127.47684;800),(43114.27307;[0.9521];[0.0021];15420.96310;[0.9533];[0.0033];15225.45522;800),(43751.75714;[0.9481];[-0.0019];15463.91863;[0.9506];[0.0006];15264.10149;800),(44369.79270;[0.9513];[0.0013];15441.71100;[0.9524];[0.0024];15244.45539;800),(44778.25975;[0.9506];[0.0006];15458.73580;[0.9517];[0.0017];15260.18441;800),(45259.34243;[0.9503];[0.0003];15460.17473;[0.9514];[0.0014];15261.36374;800),(45819.69118;[0.9476];[-0.0024];15459.07601;[0.9504];[0.0004];15259.04461;800),(46461.15875;[0.9505];[0.0005];15461.13635;[0.9516];[0.0016];15262.45562;800),(47175.78173;[0.9505];[0.0005];15461.13635;[0.9516];[0.0016];15262.45562;800),(47647.33982;[0.9505];[0.0005];15461.13635;[0.9516];[0.0016];15262.45562;800),(48279.44708;[0.9505];[0.0005];15461.13635;[0.9516];[0.0016];15262.45562;800),(48880.88560;[0.9505];[0.0005];15461.13635;[0.9516];[0.0016];15262.45562;800),(49381.38843;[0.9505];[0.0005];15461.13635;[0.9516];[0.0016];15262.45562;800),(62230.75867;[0.9817];[0.0317];16234.30399;[0.9808];[0.0308];15983.81236;1600)]"
1,2,15997.903124741135,[0.9965],[0.0465],63856.3277721405,"[(3737.68115;[0.8947];[-0.0553];16145.12375;[0.8954];[-0.0546];15927.99921;100),(4885.89382;[0.8947];[-0.0553];16145.12375;[0.8954];[-0.0546];15927.99921;100),(6392.49587;[0.8902];[-0.0598];16142.33828;[0.8911];[-0.0589];15924.41945;200),(9590.13462;[0.8636];[-0.0864];16086.06887;[0.8627];[-0.0873];15860.45280;400),(16407.20272;[0.9105];[-0.0395];16151.42205;[0.9113];[-0.0387];15938.56979;800),(19404.95443;[0.9105];[-0.0395];16151.42205;[0.9113];[-0.0387];15938.56979;800),(23014.17804;[0.9105];[-0.0395];16151.42205;[0.9113];[-0.0387];15938.56979;800),(26600.74759;[0.9105];[-0.0395];16151.42205;[0.9113];[-0.0387];15938.56979;800),(30356.71473;[0.9105];[-0.0395];16151.42205;[0.9113];[-0.0387];15938.56979;800),(33843.97817;[0.9105];[-0.0395];16151.42205;[0.9113];[-0.0387];15938.56979;800),(37487.86974;[0.9105];[-0.0395];16151.42205;[0.9113];[-0.0387];15938.56979;800),(41192.46721;[0.9105];[-0.0395];16151.42205;[0.9113];[-0.0387];15938.56979;800),(41924.90435;[0.9422];[-0.0078];15592.79385;[0.9438];[-0.0062];15397.84419;800),(42714.33306;[0.973];[0.023];14815.44197;[0.9715];[0.0215];14672.78958;800),(43573.33636;[0.9584];[0.0084];15235.18361;[0.9589];[0.0089];15064.74757;800),(44417.01722;[0.953];[0.003];15428.47367;[0.9523];[0.0023];15243.69174;800),(45104.18844;[0.9473];[-0.0027];15521.14384;[0.9482];[-0.0018];15331.79031;800),(45523.50116;[0.9498];[-0.0002];15483.72766;[0.9497];[-0.0003];15295.85853;800),(46287.58764;[0.9509];[0.0009];15459.76632;[0.9506];[0.0006];15274.95160;800),(46664.18695;[0.951];[0.001];15467.42752;[0.9505];[0.0005];15280.15645;800),(47375.00763;[0.951];[0.001];15470.96596;[0.9505];[0.0005];15283.52568;800),(47861.07826;[0.9497];[-0.0003];15478.01720;[0.9492];[-0.0008];15290.01966;800),(48589.70690;[0.951];[0.001];15471.52598;[0.9505];[0.0005];15284.05658;800),(49055.54557;[0.951];[0.001];15471.52598;[0.9505];[0.0005];15284.05658;800),(49719.57707;[0.9497];[-0.0003];15478.01720;[0.9492];[-0.0008];15290.01966;800),(50297.38903;[0.951];[0.001];15471.52598;[0.9505];[0.0005];15284.05658;800),(50859.92908;[0.951];[0.001];15471.52598;[0.9505];[0.0005];15284.05658;800),(51394.72103;[0.9497];[-0.0003];15478.01720;[0.9492];[-0.0008];15290.01966;800),(63564.49556;[0.9972];[0.0472];16176.41010;[0.9965];[0.0465];15997.90312;1600)]"
0,10,18302.14669860684,[0.9988],[0.0488],64332.02362060547,"[(3878.72076;[0.8895];[-0.0605];18430.75747;[0.8949];[-0.0551];18097.64738;100),(5233.79493;[0.8895];[-0.0605];18430.75747;[0.8949];[-0.0551];18097.64738;100),(5828.49765;[0.8895];[-0.0605];18430.75747;[0.8949];[-0.0551];18097.64738;100),(6448.40503;[0.8895];[-0.0605];18430.75747;[0.8949];[-0.0551];18097.64738;100),(7213.16218;[0.8895];[-0.0605];18430.75747;[0.8949];[-0.0551];18097.64738;100),(7881.18386;[0.8895];[-0.0605];18430.75747;[0.8949];[-0.0551];18097.64738;100),(8669.88921;[0.9502];[0.0002];18074.56654;[0.9517];[0.0017];17811.11264;100),(9931.13041;[0.9164];[-0.0336];18411.55890;[0.9204];[-0.0296];18096.89089;100),(10713.07802;[0.9291];[-0.0209];18301.13797;[0.9362];[-0.0138];18008.51079;100),(11326.68686;[0.9404];[-0.0096];18211.93882;[0.9443];[-0.0057];17931.57870;100),(12253.01313;[0.9475];[-0.0025];18156.98966;[0.9493];[-0.0007];17884.87225;100),(12770.79201;[0.9494];[-0.0006];18103.85795;[0.9508];[0.0008];17834.95203;100),(13599.99323;[0.9496];[-0.0004];18097.83492;[0.9512];[0.0012];17832.69907;100),(14171.51427;[0.9507];[0.0007];18100.27621;[0.9522];[0.0022];17836.63455;100),(14853.61862;[0.9512];[0.0012];18080.39978;[0.9529];[0.0029];17814.31825;100),(15518.24260;[0.9514];[0.0014];18082.36966;[0.9532];[0.0032];17816.33775;100),(16159.53493;[0.9493];[-0.0007];18091.88735;[0.9509];[0.0009];17827.05801;100),(16852.72908;[0.9516];[0.0016];18083.39415;[0.9533];[0.0033];17817.39527;100),(17492.48171;[0.9493];[-0.0007];18088.00730;[0.9509];[0.0009];17822.84231;100),(18701.95603;[0.9516];[0.0016];18083.39415;[0.9533];[0.0033];17817.39527;100),(19827.11387;[0.9516];[0.0016];18083.39415;[0.9533];[0.0033];17817.39527;100),(20588.14716;[0.9493];[-0.0007];18090.01325;[0.9509];[0.0009];17824.88115;100),(21540.24577;[0.9516];[0.0016];18083.39415;[0.9533];[0.0033];17817.39527;100),(23801.39351;[0.8895];[-0.0605];18430.75747;[0.8949];[-0.0551];18097.64738;200),(24742.68270;[0.8895];[-0.0605];18430.75747;[0.8949];[-0.0551];18097.64738;200),(25735.78787;[0.8895];[-0.0605];18430.75747;[0.8949];[-0.0551];18097.64738;200),(26818.34722;[0.8895];[-0.0605];18430.75747;[0.8949];[-0.0551];18097.64738;200),(27823.46678;[0.8895];[-0.0605];18430.75747;[0.8949];[-0.0551];18097.64738;200),(29112.77890;[0.8895];[-0.0605];18430.75747;[0.8949];[-0.0551];18097.64738;200),(31954.38790;[0.9475];[-0.0025];18162.37389;[0.9492];[-0.0008];17890.81435;200),(32378.90625;[0.9726];[0.0226];17485.53615;[0.9723];[0.0223];17270.49821;200),(33053.97248;[0.9623];[0.0123];17878.12224;[0.962];[0.012];17636.15363;200),(33386.74831;[0.9554];[0.0054];18046.93633;[0.9564];[0.0064];17789.65068;200),(33997.31636;[0.9508];[0.0008];18105.16830;[0.9521];[0.0021];17842.27386;200),(34638.12256;[0.9474];[-0.0026];18118.23571;[0.9489];[-0.0011];17849.99871;200),(35509.97591;[0.95];[0.];18113.47786;[0.9515];[0.0015];17849.17258;200),(36074.89181;[0.9493];[-0.0007];18110.33612;[0.9512];[0.0012];17844.82438;200),(36439.72516;[0.9493];[-0.0007];18110.33612;[0.9512];[0.0012];17844.82438;200),(37230.20983;[0.9493];[-0.0007];18099.40266;[0.9509];[0.0009];17834.04545;200),(37925.28701;[0.9508];[0.0008];18105.16830;[0.9521];[0.0021];17842.27386;200),(38555.18985;[0.9496];[-0.0004];18094.41035;[0.9512];[0.0012];17829.89526;200),(39405.89809;[0.9508];[0.0008];18105.16830;[0.9521];[0.0021];17842.27386;200),(39901.03865;[0.9496];[-0.0004];18096.88083;[0.9512];[0.0012];17831.65695;200),(40790.33756;[0.9508];[0.0008];18105.16830;[0.9521];[0.0021];17842.27386;200),(41262.37559;[0.9496];[-0.0004];18096.88083;[0.9512];[0.0012];17831.65695;200),(45134.72676;[0.8895];[-0.0605];18430.75747;[0.8949];[-0.0551];18097.64738;400),(51517.63844;[0.9093];[-0.0407];18482.60613;[0.9147];[-0.0353];18160.11929;800),(64047.17493;[0.9982];[0.0482];18581.13230;[0.9988];[0.0488];18302.14670;1600)]"
4,4,10778.02004449192,[0.9827],[0.0327],66385.36930084229,"[(3829.22077;[0.8887];[-0.0613];10841.30825;[0.8862];[-0.0638];10735.36816;100),(5010.05912;[0.8887];[-0.0613];10841.30825;[0.8862];[-0.0638];10735.36816;100),(5626.99628;[0.8887];[-0.0613];10841.30825;[0.8862];[-0.0638];10735.36816;100),(6380.41472;[0.8887];[-0.0613];10841.30825;[0.8862];[-0.0638];10735.36816;100),(6972.04757;[0.8887];[-0.0613];10841.30825;[0.8862];[-0.0638];10735.36816;100),(7626.38044;[0.8887];[-0.0613];10841.30825;[0.8862];[-0.0638];10735.36816;100),(8286.76176;[0.8247];[-0.1253];10070.25347;[0.8202];[-0.1298];9968.40356;100),(8713.00220;[0.8631];[-0.0869];9326.04684;[0.8622];[-0.0878];9258.62290;100),(9093.36448;[0.8789];[-0.0711];8812.00598;[0.8761];[-0.0739];8758.94360;100),(9547.39428;[0.8776];[-0.0724];8268.07321;[0.8761];[-0.0739];8226.26581;100),(10031.14104;[0.8773];[-0.0727];8090.72155;[0.8743];[-0.0757];8052.59535;100),(10460.64472;[0.8749];[-0.0751];8077.88030;[0.8709];[-0.0791];8039.68432;100),(10912.00542;[0.8727];[-0.0773];8069.28621;[0.868];[-0.082];8030.86114;100),(11552.89960;[0.8727];[-0.0773];8069.28621;[0.868];[-0.082];8030.86114;100),(11943.48097;[0.8727];[-0.0773];8069.28621;[0.868];[-0.082];8030.86114;100),(12903.61929;[0.8887];[-0.0613];10841.30825;[0.8862];[-0.0638];10735.36816;100),(13959.95474;[0.9116];[-0.0384];10307.15159;[0.9114];[-0.0386];10220.66116;100),(14634.65047;[0.8459];[-0.1041];9805.49410;[0.8426];[-0.1074];9718.78585;100),(15691.27607;[0.8785];[-0.0715];9034.10609;[0.8746];[-0.0754];8976.85612;100),(16363.79647;[0.8727];[-0.0773];8069.28621;[0.868];[-0.082];8030.86114;100),(17174.98827;[0.8727];[-0.0773];8069.28621;[0.868];[-0.082];8030.86114;100),(17806.43439;[0.8887];[-0.0613];10841.30825;[0.8862];[-0.0638];10735.36816;100),(19163.50770;[0.9395];[-0.0105];10280.39901;[0.9378];[-0.0122];10200.25214;100),(19963.96732;[0.8475];[-0.1025];9681.12892;[0.8428];[-0.1072];9597.68517;100),(21071.67387;[0.8855];[-0.0645];8794.55878;[0.883];[-0.067];8743.48476;100),(22079.60129;[0.8727];[-0.0773];8069.28621;[0.868];[-0.082];8030.86114;100),(22746.89031;[0.8727];[-0.0773];8069.28621;[0.868];[-0.082];8030.86114;100),(23385.63657;[0.8887];[-0.0613];10841.30825;[0.8862];[-0.0638];10735.36816;100),(24625.66948;[0.9116];[-0.0384];10307.15159;[0.9114];[-0.0386];10220.66116;100),(25352.51713;[0.8459];[-0.1041];9805.49410;[0.8426];[-0.1074];9718.78585;100),(26334.79595;[0.8785];[-0.0715];9034.10609;[0.8746];[-0.0754];8976.85612;100),(27039.09135;[0.8727];[-0.0773];8069.28621;[0.868];[-0.082];8030.86114;100),(28198.01569;[0.8727];[-0.0773];8069.28621;[0.868];[-0.082];8030.86114;100),(28875.00787;[0.8887];[-0.0613];10841.30825;[0.8862];[-0.0638];10735.36816;100),(30090.56282;[0.9116];[-0.0384];10307.15159;[0.9114];[-0.0386];10220.66116;100),(31097.05806;[0.8459];[-0.1041];9805.49410;[0.8426];[-0.1074];9718.78585;100),(31944.65542;[0.8785];[-0.0715];9034.10609;[0.8746];[-0.0754];8976.85612;100),(32604.95138;[0.8727];[-0.0773];8069.28621;[0.868];[-0.082];8030.86114;100),(33552.71697;[0.8727];[-0.0773];8069.28621;[0.868];[-0.082];8030.86114;100),(34451.59006;[0.8887];[-0.0613];10841.30825;[0.8862];[-0.0638];10735.36816;100),(35705.98102;[0.9395];[-0.0105];10280.39901;[0.9378];[-0.0122];10200.25214;100),(36450.62304;[0.8459];[-0.1041];9805.49410;[0.8426];[-0.1074];9718.78585;100),(37535.45451;[0.8785];[-0.0715];9034.10609;[0.8746];[-0.0754];8976.85612;100),(38418.91956;[0.8727];[-0.0773];8069.28621;[0.868];[-0.082];8030.86114;100),(39138.18789;[0.8727];[-0.0773];8069.28621;[0.868];[-0.082];8030.86114;100),(39921.67735;[0.8887];[-0.0613];10841.30825;[0.8862];[-0.0638];10735.36816;100),(41073.03643;[0.9395];[-0.0105];10280.39901;[0.9378];[-0.0122];10200.25214;100),(41702.89111;[0.8459];[-0.1041];9805.49410;[0.8426];[-0.1074];9718.78585;100),(42477.78320;[0.8785];[-0.0715];9034.10609;[0.8746];[-0.0754];8976.85612;100),(43371.54484;[0.8727];[-0.0773];8069.28621;[0.868];[-0.082];8030.86114;100),(44086.70759;[0.8727];[-0.0773];8069.28621;[0.868];[-0.082];8030.86114;100),(44618.05010;[0.8887];[-0.0613];10841.30825;[0.8862];[-0.0638];10735.36816;100),(45766.23511;[0.9395];[-0.0105];10280.39901;[0.9378];[-0.0122];10200.25214;100),(46447.28756;[0.8459];[-0.1041];9805.49410;[0.8426];[-0.1074];9718.78585;100),(47068.42947;[0.8785];[-0.0715];9034.10609;[0.8746];[-0.0754];8976.85612;100),(47653.01871;[0.8727];[-0.0773];8069.28621;[0.868];[-0.082];8030.86114;100),(48226.48501;[0.8727];[-0.0773];8069.28621;[0.868];[-0.082];8030.86114;100),(49072.78204;[0.8887];[-0.0613];10841.30825;[0.8862];[-0.0638];10735.36816;100),(50164.02507;[0.9403];[-0.0097];10279.77016;[0.9387];[-0.0113];10199.78543;100),(51091.38632;[0.8459];[-0.1041];9805.49410;[0.8426];[-0.1074];9718.78585;100),(51956.42686;[0.8785];[-0.0715];9034.10609;[0.8746];[-0.0754];8976.85612;100),(52753.54815;[0.8727];[-0.0773];8069.28621;[0.868];[-0.082];8030.86114;100),(53484.66969;[0.8727];[-0.0773];8069.28621;[0.868];[-0.082];8030.86114;100),(54231.77648;[0.9738];[0.0238];10807.82115;[0.9734];[0.0234];10708.18586;100),(55004.18591;[0.8887];[-0.0613];10841.30825;[0.8862];[-0.0638];10735.36816;100),(55687.14762;[0.8887];[-0.0613];10841.30825;[0.8862];[-0.0638];10735.36816;100),(56434.31520;[0.8887];[-0.0613];10841.30825;[0.8862];[-0.0638];10735.36816;100),(56967.63086;[0.8887];[-0.0613];10841.30825;[0.8862];[-0.0638];10735.36816;100),(57429.35538;[0.9983];[0.0483];10563.02900;[0.999];[0.049];10472.93657;100),(58124.64333;[0.858];[-0.092];10755.91194;[0.8528];[-0.0972];10644.86623;100),(58692.02900;[0.9339];[-0.0161];10672.14757;[0.9321];[-0.0179];10569.41239;100),(59308.11453;[0.9812];[0.0312];10621.72623;[0.9802];[0.0302];10524.86661;100),(59666.41545;[0.9877];[0.0377];10650.47358;[0.9868];[0.0368];10554.48377;100),(60440.34624;[0.9944];[0.0444];10652.27485;[0.9953];[0.0453];10557.45913;100),(60868.67309;[0.9339];[-0.0161];10672.14757;[0.9321];[-0.0179];10569.41239;100),(61240.42583;[0.9339];[-0.0161];10672.14757;[0.9321];[-0.0179];10569.41239;100),(61758.59308;[0.9634];[0.0134];10663.25381;[0.9619];[0.0119];10563.19491;100),(62036.29994;[0.9339];[-0.0161];10672.14757;[0.9321];[-0.0179];10569.41239;100),(62658.64730;[0.9308];[-0.0192];10668.79276;[0.9291];[-0.0209];10565.97663;100),(62955.90138;[0.9308];[-0.0192];10668.79276;[0.9291];[-0.0209];10565.97663;100),(63486.74774;[0.9297];[-0.0203];10666.70239;[0.927];[-0.023];10563.76168;100),(63876.86515;[0.9297];[-0.0203];10666.70239;[0.927];[-0.023];10563.76168;100),(64468.49751;[0.9634];[0.0134];10663.25381;[0.9619];[0.0119];10563.19491;100),(66167.10544;[0.9829];[0.0329];10857.43221;[0.9827];[0.0327];10778.02004;200)]"
