Hardness,Seed,Objective,feas,surplus,Runtime,solutions
0,7,-6.780699304568292e+27,[0.4947],[-0.4553],1492331.646680832,"[(59685.55570;[0.65];[-0.3];681499544262645750272679215104.00000;[0.4947];[-0.4553];-6780699304568292404694614016.00000;100),(745286.96918;[0.65];[-0.3];681499544262645750272679215104.00000;[0.4947];[-0.4553];-6780699304568292404694614016.00000;100),(1135837.13698;[0.65];[-0.3];681499544262645750272679215104.00000;[0.4947];[-0.4553];-6780699304568292404694614016.00000;100)]"
0,6,-9.427928312916034e+26,[0.4951],[-0.4549],1496511.7344856262,"[(58875.93341;[0.55];[-0.4];283202727900563438852938661888.00000;[0.4951];[-0.4549];-942792831291603422097178624.00000;100),(787742.14578;[0.55];[-0.4];283202727900563438852938661888.00000;[0.4951];[-0.4549];-942792831291603422097178624.00000;100),(1143667.53268;[0.55];[-0.4];283202727900563438852938661888.00000;[0.4951];[-0.4549];-942792831291603422097178624.00000;100)]"
1,4,-2.739849521736749e+27,[0.502],[-0.448],1497850.0134944916,"[(59071.37084;[0.62];[-0.33];399242020613039926338090172416.00000;[0.502];[-0.448];-2739849521736748895045681152.00000;100),(744377.58088;[0.62];[-0.33];399242020613039926338090172416.00000;[0.502];[-0.448];-2739849521736748895045681152.00000;100),(1143722.59855;[0.62];[-0.33];399242020613039926338090172416.00000;[0.502];[-0.448];-2739849521736748895045681152.00000;100)]"
0,10,1.1680550789035611e+27,[0.5016],[-0.4484],1518225.7857322693,"[(60806.26607;[0.52];[-0.43];324783307899059368045028835328.00000;[0.5016];[-0.4484];1168055078903561139137806336.00000;100),(781299.08514;[0.52];[-0.43];324783307899059368045028835328.00000;[0.5016];[-0.4484];1168055078903561139137806336.00000;100),(1168001.16110;[0.52];[-0.43];324783307899059368045028835328.00000;[0.5016];[-0.4484];1168055078903561139137806336.00000;100)]"
0,4,-2.739849521736749e+27,[0.502],[-0.448],1518867.442369461,"[(59750.78654;[0.62];[-0.33];399242020613039926338090172416.00000;[0.502];[-0.448];-2739849521736748895045681152.00000;100),(810386.09672;[0.62];[-0.33];399242020613039926338090172416.00000;[0.502];[-0.448];-2739849521736748895045681152.00000;100),(1164916.05210;[0.62];[-0.33];399242020613039926338090172416.00000;[0.502];[-0.448];-2739849521736748895045681152.00000;100)]"
1,8,3.9924157947610224e+26,[0.5024],[-0.4476],1406906.9619178772,"[(57027.10176;[0.62];[-0.33];638463596142171803220799651840.00000;[0.5024];[-0.4476];399241579476102243913039872.00000;100),(713832.57794;[0.62];[-0.33];638463596142171803220799651840.00000;[0.5024];[-0.4476];399241579476102243913039872.00000;100),(1060620.53633;[0.62];[-0.33];638463596142171803220799651840.00000;[0.5024];[-0.4476];399241579476102243913039872.00000;100)]"
1,6,-9.427928312916034e+26,[0.4951],[-0.4549],1445428.493976593,"[(56467.85188;[0.55];[-0.4];283202727900563438852938661888.00000;[0.4951];[-0.4549];-942792831291603422097178624.00000;100),(730048.58708;[0.55];[-0.4];283202727900563438852938661888.00000;[0.4951];[-0.4549];-942792831291603422097178624.00000;100),(1085833.29058;[0.55];[-0.4];283202727900563438852938661888.00000;[0.4951];[-0.4549];-942792831291603422097178624.00000;100)]"
1,9,-3.6661287006082305e+27,[0.4998],[-0.4502],1429107.8684329987,"[(58520.85876;[0.59];[-0.36];234918021972991417375975800832.00000;[0.4998];[-0.4502];-3666128700608230485412282368.00000;100),(725417.52172;[0.59];[-0.36];234918021972991417375975800832.00000;[0.4998];[-0.4502];-3666128700608230485412282368.00000;100),(1077711.77244;[0.59];[-0.36];234918021972991417375975800832.00000;[0.4998];[-0.4502];-3666128700608230485412282368.00000;100)]"
2,4,-2.739849521736749e+27,[0.502],[-0.448],1406858.228445053,"[(55801.53537;[0.62];[-0.33];399242020613039926338090172416.00000;[0.502];[-0.448];-2739849521736748895045681152.00000;100),(712800.69089;[0.62];[-0.33];399242020613039926338090172416.00000;[0.502];[-0.448];-2739849521736748895045681152.00000;100),(1061364.81524;[0.62];[-0.33];399242020613039926338090172416.00000;[0.502];[-0.448];-2739849521736748895045681152.00000;100)]"
1,10,1.1680550789035611e+27,[0.5016],[-0.4484],1448056.6534996033,"[(58402.07577;[0.52];[-0.43];324783307899059368045028835328.00000;[0.5016];[-0.4484];1168055078903561139137806336.00000;100),(741809.27134;[0.52];[-0.43];324783307899059368045028835328.00000;[0.5016];[-0.4484];1168055078903561139137806336.00000;100),(1094606.74572;[0.52];[-0.43];324783307899059368045028835328.00000;[0.5016];[-0.4484];1168055078903561139137806336.00000;100)]"
2,1,-2.364835474167449e+28,[0.4919],[-0.4581],1444667.4621105194,"[(57824.95618;[0.54];[-0.41];519267619748086701234969378816.00000;[0.4919];[-0.4581];-23648354741674488150676733952.00000;100),(715828.33576;[0.54];[-0.41];519267619748086701234969378816.00000;[0.4919];[-0.4581];-23648354741674488150676733952.00000;100),(1064919.06452;[0.54];[-0.41];519267619748086701234969378816.00000;[0.4919];[-0.4581];-23648354741674488150676733952.00000;100)]"
2,2,-2.5601592811210666e+28,[0.4916],[-0.4584],1436752.3052692413,"[(58577.83127;[0.54];[-0.41];299117735471553908253980098560.00000;[0.4916];[-0.4584];-25601592811210665844893810688.00000;100),(730252.68912;[0.54];[-0.41];299117735471553908253980098560.00000;[0.4916];[-0.4584];-25601592811210665844893810688.00000;100),(1084399.58167;[0.54];[-0.41];299117735471553908253980098560.00000;[0.4916];[-0.4584];-25601592811210665844893810688.00000;100)]"
2,3,6.867819725309274e+25,[0.4975],[-0.4525],1424817.067861557,"[(58883.36611;[0.58];[-0.37];749063681350230196325040783360.00000;[0.4975];[-0.4525];68678197253092741096669184.00000;100),(724020.57195;[0.58];[-0.37];749063681350230196325040783360.00000;[0.4975];[-0.4525];68678197253092741096669184.00000;100),(1076530.18689;[0.58];[-0.37];749063681350230196325040783360.00000;[0.4975];[-0.4525];68678197253092741096669184.00000;100)]"
1,7,-6.780699304568292e+27,[0.4947],[-0.4553],1484212.0354175568,"[(57061.90705;[0.65];[-0.3];681499544262645750272679215104.00000;[0.4947];[-0.4553];-6780699304568292404694614016.00000;100),(740786.63921;[0.65];[-0.3];681499544262645750272679215104.00000;[0.4947];[-0.4553];-6780699304568292404694614016.00000;100),(1091696.12551;[0.65];[-0.3];681499544262645750272679215104.00000;[0.4947];[-0.4553];-6780699304568292404694614016.00000;100)]"
2,5,-1.887771480181128e+27,[0.4975],[-0.4525],1445260.7054710388,"[(61738.46459;[0.52];[-0.43];212129223803658920751813099520.00000;[0.4975];[-0.4525];-1887771480181127923072237568.00000;100),(743800.55165;[0.52];[-0.43];212129223803658920751813099520.00000;[0.4975];[-0.4525];-1887771480181127923072237568.00000;100),(1096102.53191;[0.52];[-0.43];212129223803658920751813099520.00000;[0.4975];[-0.4525];-1887771480181127923072237568.00000;100)]"
2,8,3.9924157947610224e+26,[0.5024],[-0.4476],1428786.5054607391,"[(61498.27909;[0.62];[-0.33];638463596142171803220799651840.00000;[0.5024];[-0.4476];399241579476102243913039872.00000;100),(727297.92809;[0.62];[-0.33];638463596142171803220799651840.00000;[0.5024];[-0.4476];399241579476102243913039872.00000;100),(1078675.76194;[0.62];[-0.33];638463596142171803220799651840.00000;[0.5024];[-0.4476];399241579476102243913039872.00000;100)]"
2,7,-6.780699304568292e+27,[0.4947],[-0.4553],1431106.0829162598,"[(60432.14345;[0.65];[-0.3];681499544262645750272679215104.00000;[0.4947];[-0.4553];-6780699304568292404694614016.00000;100),(728190.52982;[0.65];[-0.3];681499544262645750272679215104.00000;[0.4947];[-0.4553];-6780699304568292404694614016.00000;100),(1079566.31780;[0.65];[-0.3];681499544262645750272679215104.00000;[0.4947];[-0.4553];-6780699304568292404694614016.00000;100)]"
2,6,-9.427928312916034e+26,[0.4951],[-0.4549],1435741.2366867065,"[(62707.55148;[0.55];[-0.4];283202727900563438852938661888.00000;[0.4951];[-0.4549];-942792831291603422097178624.00000;100),(731991.42265;[0.55];[-0.4];283202727900563438852938661888.00000;[0.4951];[-0.4549];-942792831291603422097178624.00000;100),(1084061.74755;[0.55];[-0.4];283202727900563438852938661888.00000;[0.4951];[-0.4549];-942792831291603422097178624.00000;100)]"
2,9,-3.6661287006082305e+27,[0.4998],[-0.4502],1428786.9441509247,"[(59037.09579;[0.59];[-0.36];234918021972991417375975800832.00000;[0.4998];[-0.4502];-3666128700608230485412282368.00000;100),(724791.03947;[0.59];[-0.36];234918021972991417375975800832.00000;[0.4998];[-0.4502];-3666128700608230485412282368.00000;100),(1075489.00270;[0.59];[-0.36];234918021972991417375975800832.00000;[0.4998];[-0.4502];-3666128700608230485412282368.00000;100)]"
2,10,1.1680550789035611e+27,[0.5016],[-0.4484],1441526.645898819,"[(60221.25578;[0.52];[-0.43];324783307899059368045028835328.00000;[0.5016];[-0.4484];1168055078903561139137806336.00000;100),(727950.96183;[0.52];[-0.43];324783307899059368045028835328.00000;[0.5016];[-0.4484];1168055078903561139137806336.00000;100),(1079315.16242;[0.52];[-0.43];324783307899059368045028835328.00000;[0.5016];[-0.4484];1168055078903561139137806336.00000;100)]"
3,1,-2.3648354741670517e+28,[0.4919],[-0.4581],1458577.9983997345,"[(56912.46510;[0.54];[-0.41];519267619748086701234969378816.00000;[0.4919];[-0.4581];-23648354741670516714677207040.00000;100),(746660.78019;[0.54];[-0.41];519267619748086701234969378816.00000;[0.4919];[-0.4581];-23648354741670516714677207040.00000;100),(1100619.08841;[0.54];[-0.41];519267619748086701234969378816.00000;[0.4919];[-0.4581];-23648354741670516714677207040.00000;100)]"
3,4,-2.739849521736749e+27,[0.502],[-0.448],1414584.8743915558,"[(55786.05652;[0.62];[-0.33];399242020613039926338090172416.00000;[0.502];[-0.448];-2739849521736748895045681152.00000;100),(712394.93871;[0.62];[-0.33];399242020613039926338090172416.00000;[0.502];[-0.448];-2739849521736748895045681152.00000;100),(1064436.22017;[0.62];[-0.33];399242020613039926338090172416.00000;[0.502];[-0.448];-2739849521736748895045681152.00000;100)]"
3,3,6.867819725309274e+25,[0.4975],[-0.4525],1439782.877922058,"[(59788.01084;[0.58];[-0.37];749063681350230196325040783360.00000;[0.4975];[-0.4525];68678197253092741096669184.00000;100),(731031.77953;[0.58];[-0.37];749063681350230196325040783360.00000;[0.4975];[-0.4525];68678197253092741096669184.00000;100),(1086575.85192;[0.58];[-0.37];749063681350230196325040783360.00000;[0.4975];[-0.4525];68678197253092741096669184.00000;100)]"
3,2,-2.5601592811210666e+28,[0.4916],[-0.4584],1449699.2440223694,"[(57172.88351;[0.54];[-0.41];299117735471553908253980098560.00000;[0.4916];[-0.4584];-25601592811210665844893810688.00000;100),(733154.31619;[0.54];[-0.41];299117735471553908253980098560.00000;[0.4916];[-0.4584];-25601592811210665844893810688.00000;100),(1095163.85317;[0.54];[-0.41];299117735471553908253980098560.00000;[0.4916];[-0.4584];-25601592811210665844893810688.00000;100)]"
4,1,-2.3648354741707592e+28,[0.4919],[-0.4581],1399124.681711197,"[(58840.68418;[0.54];[-0.41];519267619748086279022504312832.00000;[0.4919];[-0.4581];-23648354741707592246765813760.00000;100),(713496.49239;[0.54];[-0.41];519267619748086279022504312832.00000;[0.4919];[-0.4581];-23648354741707592246765813760.00000;100),(1055777.71115;[0.54];[-0.41];519267619748086279022504312832.00000;[0.4919];[-0.4581];-23648354741707592246765813760.00000;100)]"
3,10,1.1680550789035611e+27,[0.5016],[-0.4484],1416140.2549743652,"[(62781.85678;[0.52];[-0.43];324783307899059368045028835328.00000;[0.5016];[-0.4484];1168055078903561139137806336.00000;100),(723639.44840;[0.52];[-0.43];324783307899059368045028835328.00000;[0.5016];[-0.4484];1168055078903561139137806336.00000;100),(1069234.04050;[0.52];[-0.43];324783307899059368045028835328.00000;[0.5016];[-0.4484];1168055078903561139137806336.00000;100)]"
3,8,3.9924157947610224e+26,[0.5024],[-0.4476],1451537.5735759735,"[(57414.84094;[0.62];[-0.33];638463596142171803220799651840.00000;[0.5024];[-0.4476];399241579476102243913039872.00000;100),(745203.63402;[0.62];[-0.33];638463596142171803220799651840.00000;[0.5024];[-0.4476];399241579476102243913039872.00000;100),(1098992.67077;[0.62];[-0.33];638463596142171803220799651840.00000;[0.5024];[-0.4476];399241579476102243913039872.00000;100)]"
3,9,-3.666128700438877e+27,[0.4998],[-0.4502],1441801.2826442719,"[(60869.28034;[0.59];[-0.36];234918021972991382191603712000.00000;[0.4998];[-0.4502];-3666128700438877107432456192.00000;100),(728782.68409;[0.59];[-0.36];234918021972991382191603712000.00000;[0.4998];[-0.4502];-3666128700438877107432456192.00000;100),(1086618.53123;[0.59];[-0.36];234918021972991382191603712000.00000;[0.4998];[-0.4502];-3666128700438877107432456192.00000;100)]"
3,7,-6.780699304568292e+27,[0.4947],[-0.4553],1478834.576845169,"[(57628.36838;[0.65];[-0.3];681499544262645750272679215104.00000;[0.4947];[-0.4553];-6780699304568292404694614016.00000;100),(754604.44903;[0.65];[-0.3];681499544262645750272679215104.00000;[0.4947];[-0.4553];-6780699304568292404694614016.00000;100),(1107858.05440;[0.65];[-0.3];681499544262645750272679215104.00000;[0.4947];[-0.4553];-6780699304568292404694614016.00000;100)]"
3,6,-9.427928312916034e+26,[0.4951],[-0.4549],1486564.489364624,"[(61018.74876;[0.55];[-0.4];283202727900563438852938661888.00000;[0.4951];[-0.4549];-942792831291603422097178624.00000;100),(740091.74466;[0.55];[-0.4];283202727900563438852938661888.00000;[0.4951];[-0.4549];-942792831291603422097178624.00000;100),(1120527.96316;[0.55];[-0.4];283202727900563438852938661888.00000;[0.4951];[-0.4549];-942792831291603422097178624.00000;100)]"
4,4,-2.739849521736749e+27,[0.502],[-0.448],1444653.552532196,"[(57988.56258;[0.62];[-0.33];399242020613039926338090172416.00000;[0.502];[-0.448];-2739849521736748895045681152.00000;100),(734215.22927;[0.62];[-0.33];399242020613039926338090172416.00000;[0.502];[-0.448];-2739849521736748895045681152.00000;100),(1089879.90689;[0.62];[-0.33];399242020613039926338090172416.00000;[0.502];[-0.448];-2739849521736748895045681152.00000;100)]"
4,2,-2.5601592811210666e+28,[0.4916],[-0.4584],1468346.2448120117,"[(58051.22781;[0.54];[-0.41];299117735471553908253980098560.00000;[0.4916];[-0.4584];-25601592811210665844893810688.00000;100),(736780.44724;[0.54];[-0.41];299117735471553908253980098560.00000;[0.4916];[-0.4584];-25601592811210665844893810688.00000;100),(1112589.94603;[0.54];[-0.41];299117735471553908253980098560.00000;[0.4916];[-0.4584];-25601592811210665844893810688.00000;100)]"
3,5,-1.887771480181128e+27,[0.4975],[-0.4525],1501247.4122047424,"[(62696.63501;[0.52];[-0.43];212129223803658920751813099520.00000;[0.4975];[-0.4525];-1887771480181127923072237568.00000;100),(760070.82438;[0.52];[-0.43];212129223803658920751813099520.00000;[0.4975];[-0.4525];-1887771480181127923072237568.00000;100),(1129640.28955;[0.52];[-0.43];212129223803658920751813099520.00000;[0.4975];[-0.4525];-1887771480181127923072237568.00000;100)]"
4,3,6.867819712251034e+25,[0.4975],[-0.4525],1474398.9598751068,"[(59062.08062;[0.58];[-0.37];749063681350230055587552428032.00000;[0.4975];[-0.4525];68678197122510342135480320.00000;100),(728767.57932;[0.58];[-0.37];749063681350230055587552428032.00000;[0.4975];[-0.4525];68678197122510342135480320.00000;100),(1102716.42137;[0.58];[-0.37];749063681350230055587552428032.00000;[0.4975];[-0.4525];68678197122510342135480320.00000;100)]"
4,5,-1.887771480181128e+27,[0.4975],[-0.4525],1455223.0172157288,"[(59773.06604;[0.52];[-0.43];212129223803658920751813099520.00000;[0.4975];[-0.4525];-1887771480181127923072237568.00000;100),(731895.74027;[0.52];[-0.43];212129223803658920751813099520.00000;[0.4975];[-0.4525];-1887771480181127923072237568.00000;100),(1091459.09739;[0.52];[-0.43];212129223803658920751813099520.00000;[0.4975];[-0.4525];-1887771480181127923072237568.00000;100)]"
4,6,-9.42792832430913e+26,[0.4951],[-0.4549],1416700.2670764923,"[(57890.87081;[0.55];[-0.4];283202727899958021362406129664.00000;[0.4951];[-0.4549];-942792832430912972752158720.00000;100),(720085.03294;[0.55];[-0.4];283202727899958021362406129664.00000;[0.4951];[-0.4549];-942792832430912972752158720.00000;100),(1069071.76757;[0.55];[-0.4];283202727899958021362406129664.00000;[0.4951];[-0.4549];-942792832430912972752158720.00000;100)]"
4,7,-6.780699304579128e+27,[0.4947],[-0.4553],1427924.876689911,"[(57414.02102;[0.65];[-0.3];681499544262644765110260727808.00000;[0.4947];[-0.4553];-6780699304579128091786346496.00000;100),(719813.94148;[0.65];[-0.3];681499544262644765110260727808.00000;[0.4947];[-0.4553];-6780699304579128091786346496.00000;100),(1068462.54754;[0.65];[-0.3];681499544262644765110260727808.00000;[0.4947];[-0.4553];-6780699304579128091786346496.00000;100)]"
4,8,3.992415782637685e+26,[0.5024],[-0.4476],1422952.8269767761,"[(58189.38708;[0.62];[-0.33];638463596142171662483311296512.00000;[0.5024];[-0.4476];399241578263768491060363264.00000;100),(724153.03016;[0.62];[-0.33];638463596142171662483311296512.00000;[0.5024];[-0.4476];399241578263768491060363264.00000;100),(1076010.03695;[0.62];[-0.33];638463596142171662483311296512.00000;[0.5024];[-0.4476];399241578263768491060363264.00000;100)]"
4,9,-3.666128701846441e+27,[0.4998],[-0.4502],1428350.1443862915,"[(58101.15290;[0.59];[-0.36];234918021972991065532254912512.00000;[0.4998];[-0.4502];-3666128701846441106985713664.00000;100),(723324.04518;[0.59];[-0.36];234918021972991065532254912512.00000;[0.4998];[-0.4502];-3666128701846441106985713664.00000;100),(1078119.70639;[0.59];[-0.36];234918021972991065532254912512.00000;[0.4998];[-0.4502];-3666128701846441106985713664.00000;100)]"
4,10,1.1680550789035611e+27,[0.5016],[-0.4484],1445998.9795684814,"[(70687.55865;[0.52];[-0.43];324783307899059368045028835328.00000;[0.5016];[-0.4484];1168055078903561139137806336.00000;100),(741965.44433;[0.52];[-0.43];324783307899059368045028835328.00000;[0.5016];[-0.4484];1168055078903561139137806336.00000;100),(1094896.99793;[0.52];[-0.43];324783307899059368045028835328.00000;[0.5016];[-0.4484];1168055078903561139137806336.00000;100)]"
5,3,6.867819675741531e+25,[0.4975],[-0.4525],1431018.9850330353,"[(61079.75030;[0.58];[-0.37];749063681350229633375087362048.00000;[0.4975];[-0.4525];68678196757415307109203968.00000;100),(729082.16119;[0.58];[-0.37];749063681350229633375087362048.00000;[0.4975];[-0.4525];68678196757415307109203968.00000;100),(1081597.27740;[0.58];[-0.37];749063681350229633375087362048.00000;[0.4975];[-0.4525];68678196757415307109203968.00000;100)]"
5,4,-2.739849521736749e+27,[0.502],[-0.448],1413428.2648563385,"[(58707.95274;[0.62];[-0.33];399242020613039926338090172416.00000;[0.502];[-0.448];-2739849521736748895045681152.00000;100),(720604.17604;[0.62];[-0.33];399242020613039926338090172416.00000;[0.502];[-0.448];-2739849521736748895045681152.00000;100),(1069286.73649;[0.62];[-0.33];399242020613039926338090172416.00000;[0.502];[-0.448];-2739849521736748895045681152.00000;100)]"
5,2,-2.560159281233907e+28,[0.4916],[-0.4584],1440781.3410758972,"[(63028.28598;[0.54];[-0.41];299117735471552571247840722944.00000;[0.4916];[-0.4584];-25601592812339068240201252864.00000;100),(735275.24281;[0.54];[-0.41];299117735471552571247840722944.00000;[0.4916];[-0.4584];-25601592812339068240201252864.00000;100),(1090091.52651;[0.54];[-0.41];299117735471552571247840722944.00000;[0.4916];[-0.4584];-25601592812339068240201252864.00000;100)]"
5,5,-1.887771480243048e+27,[0.4975],[-0.4525],1421602.1611690521,"[(59410.17294;[0.52];[-0.43];212129223803657196717580746752.00000;[0.4975];[-0.4525];-1887771480243048019902070784.00000;100),(722879.59981;[0.52];[-0.43];212129223803657196717580746752.00000;[0.4975];[-0.4525];-1887771480243048019902070784.00000;100),(1073212.59832;[0.52];[-0.43];212129223803657196717580746752.00000;[0.4975];[-0.4525];-1887771480243048019902070784.00000;100)]"
5,1,-2.3648354741815577e+28,[0.4919],[-0.4581],1469136.5377902985,"[(57312.11638;[0.54];[-0.41];519267619748085716072550891520.00000;[0.4919];[-0.4581];-23648354741815577482752950272.00000;100),(724758.23736;[0.54];[-0.41];519267619748085716072550891520.00000;[0.4919];[-0.4581];-23648354741815577482752950272.00000;100),(1078280.09391;[0.54];[-0.41];519267619748085716072550891520.00000;[0.4919];[-0.4581];-23648354741815577482752950272.00000;100)]"
5,7,-6.780699304580528e+27,[0.4947],[-0.4553],1436080.9235572815,"[(59312.04700;[0.65];[-0.3];681499544262540337893901074432.00000;[0.4947];[-0.4553];-6780699304580527770088505344.00000;100),(730080.79410;[0.65];[-0.3];681499544262540337893901074432.00000;[0.4947];[-0.4553];-6780699304580527770088505344.00000;100),(1083254.69303;[0.65];[-0.3];681499544262540337893901074432.00000;[0.4947];[-0.4553];-6780699304580527770088505344.00000;100)]"
5,8,3.992415775302315e+26,[0.5024],[-0.4476],1439261.3954544067,"[(58845.86263;[0.62];[-0.33];638463596142170255108427743232.00000;[0.5024];[-0.4476];399241577530231507612860416.00000;100),(730513.14831;[0.62];[-0.33];638463596142170255108427743232.00000;[0.5024];[-0.4476];399241577530231507612860416.00000;100),(1085069.49353;[0.62];[-0.33];638463596142170255108427743232.00000;[0.5024];[-0.4476];399241577530231507612860416.00000;100)]"
5,10,1.1680550779542637e+27,[0.5016],[-0.4484],1428663.7835502625,"[(56804.97241;[0.52];[-0.43];324783307899057749563912749056.00000;[0.5016];[-0.4484];1168055077954263690436935680.00000;100),(723006.97374;[0.52];[-0.43];324783307899057749563912749056.00000;[0.5016];[-0.4484];1168055077954263690436935680.00000;100),(1077642.51518;[0.52];[-0.43];324783307899057749563912749056.00000;[0.5016];[-0.4484];1168055077954263690436935680.00000;100)]"
5,9,-3.666128701975199e+27,[0.4998],[-0.4502],1442113.7311458588,"[(61187.48498;[0.59];[-0.36];234918021972990537766673580032.00000;[0.4998];[-0.4502];-3666128701975198866400608256.00000;100),(732951.52760;[0.59];[-0.36];234918021972990537766673580032.00000;[0.4998];[-0.4502];-3666128701975198866400608256.00000;100),(1087693.56608;[0.59];[-0.36];234918021972990537766673580032.00000;[0.4998];[-0.4502];-3666128701975198866400608256.00000;100)]"
5,6,-9.427928335889462e+26,[0.4951],[-0.4549],1489205.488204956,"[(57537.44984;[0.55];[-0.4];283202727895019824370994380800.00000;[0.4951];[-0.4549];-942792833588946244355489792.00000;100),(771328.62926;[0.55];[-0.4];283202727895019824370994380800.00000;[0.4951];[-0.4549];-942792833588946244355489792.00000;100),(1133473.34862;[0.55];[-0.4];283202727895019824370994380800.00000;[0.4951];[-0.4549];-942792833588946244355489792.00000;100)]"
7,1,0.0,[],[],16972.97501564026,[]
7,2,0.0,[],[],16731.737852096558,[]
7,3,0.0,[],[],16365.598917007446,[]
7,4,0.0,[],[],16685.2068901062,[]
7,5,0.0,[],[],16665.128707885742,[]
7,6,0.0,[],[],16434.919595718384,[]
7,7,0.0,[],[],16198.689937591553,[]
7,8,0.0,[],[],16361.302137374878,[]
7,9,0.0,[],[],16840.567588806152,[]
7,10,0.0,[],[],16458.54640007019,[]
8,1,0.0,[],[],16409.63649749756,[]
8,2,0.0,[],[],16196.819067001343,[]
8,3,0.0,[],[],16294.549942016602,[]
